source_dataset,target_dataset,split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs,policy_action_score
scifact,nfcorpus,test,Heuristic retrieval router,bm25_keep,PLAIN-1151,factory farming practices,0.006535947712418301,0.25,0.14606834984270645,0.0,1,3,0.1315359477124183,factory farming practices,MED-1179 | MED-4489 | MED-3306 | MED-1759 | MED-1181,MED-1215 | MED-1216 | MED-1217 | MED-1218 | MED-1219 | MED-1220 | MED-1221 | MED-1755 | MED-1757 | MED-1759 | MED-1956 | MED-1957 | MED-1958 | MED-1959 | MED-1960 | MED-1961 | MED-1962 | MED-1963 | MED-1977 | MED-1978 | MED-1979 | MED-1980 | MED-1981 | MED-1982 | MED-1983 | MED-2086 | MED-2087 | MED-2088 | MED-2488 | MED-2489 | MED-2693 | MED-2694 | MED-2695 | MED-2696 | MED-2697 | MED-2698 | MED-2699 | MED-2700 | MED-2702 | MED-2703 | MED-2704 | MED-2705 | MED-2736 | MED-2738 | MED-2740 | MED-2741 | MED-2742 | MED-2743 | MED-2744 | MED-2745 | MED-2746 | MED-2769 | MED-2770 | MED-2771 | MED-2772 | MED-2773 | MED-2774 | MED-2775 | MED-3567 | MED-3570 | MED-3572 | MED-3577 | MED-3648 | MED-3649 | MED-3651 | MED-3652 | MED-3653 | MED-3729 | MED-3880 | MED-3882 | MED-3884 | MED-3885 | MED-3886 | MED-3887 | MED-3888 | MED-3889 | MED-3890 | MED-3891 | MED-3892 | MED-4128 | MED-4129 | MED-4130 | MED-4131 | MED-4132 | MED-4133 | MED-4134 | MED-4135 | MED-4136 | MED-4137 | MED-4138 | MED-4139 | MED-4140 | MED-4141 | MED-4142 | MED-4143 | MED-4144 | MED-4145 | MED-4146 | MED-4147 | MED-4148 | MED-4436 | MED-4593 | MED-4594 | MED-4726 | MED-4746 | MED-4747 | MED-4748 | MED-4749 | MED-4750 | MED-4751 | MED-4752 | MED-4790 | MED-4791 | MED-4792 | MED-4794 | MED-4795 | MED-4796 | MED-4797 | MED-4798 | MED-4799 | MED-4800 | MED-4801 | MED-4802 | MED-4803 | MED-4804 | MED-4805 | MED-4806 | MED-4807 | MED-4808 | MED-4809 | MED-4896 | MED-4897 | MED-4898 | MED-4899 | MED-4911 | MED-4912 | MED-4932 | MED-4933 | MED-4934 | MED-4935 | MED-4936 | MED-4937 | MED-4980 | MED-4981 | MED-5102 | MED-5104 | MED-5108 | MED-5109 | MED-5169 | MED-729 | MED-730 | MED-731 | MED-732,
scifact,nfcorpus,test,Transferred source policy,hybrid_keyword,PLAIN-1151,factory farming practices,0.006535947712418301,0.2,0.13120507751234178,0.03,2,3,0.07653594771241831,factory farming practices,MED-3306 | MED-1179 | MED-1753 | MED-4489 | MED-2489,MED-1215 | MED-1216 | MED-1217 | MED-1218 | MED-1219 | MED-1220 | MED-1221 | MED-1755 | MED-1757 | MED-1759 | MED-1956 | MED-1957 | MED-1958 | MED-1959 | MED-1960 | MED-1961 | MED-1962 | MED-1963 | MED-1977 | MED-1978 | MED-1979 | MED-1980 | MED-1981 | MED-1982 | MED-1983 | MED-2086 | MED-2087 | MED-2088 | MED-2488 | MED-2489 | MED-2693 | MED-2694 | MED-2695 | MED-2696 | MED-2697 | MED-2698 | MED-2699 | MED-2700 | MED-2702 | MED-2703 | MED-2704 | MED-2705 | MED-2736 | MED-2738 | MED-2740 | MED-2741 | MED-2742 | MED-2743 | MED-2744 | MED-2745 | MED-2746 | MED-2769 | MED-2770 | MED-2771 | MED-2772 | MED-2773 | MED-2774 | MED-2775 | MED-3567 | MED-3570 | MED-3572 | MED-3577 | MED-3648 | MED-3649 | MED-3651 | MED-3652 | MED-3653 | MED-3729 | MED-3880 | MED-3882 | MED-3884 | MED-3885 | MED-3886 | MED-3887 | MED-3888 | MED-3889 | MED-3890 | MED-3891 | MED-3892 | MED-4128 | MED-4129 | MED-4130 | MED-4131 | MED-4132 | MED-4133 | MED-4134 | MED-4135 | MED-4136 | MED-4137 | MED-4138 | MED-4139 | MED-4140 | MED-4141 | MED-4142 | MED-4143 | MED-4144 | MED-4145 | MED-4146 | MED-4147 | MED-4148 | MED-4436 | MED-4593 | MED-4594 | MED-4726 | MED-4746 | MED-4747 | MED-4748 | MED-4749 | MED-4750 | MED-4751 | MED-4752 | MED-4790 | MED-4791 | MED-4792 | MED-4794 | MED-4795 | MED-4796 | MED-4797 | MED-4798 | MED-4799 | MED-4800 | MED-4801 | MED-4802 | MED-4803 | MED-4804 | MED-4805 | MED-4806 | MED-4807 | MED-4808 | MED-4809 | MED-4896 | MED-4897 | MED-4898 | MED-4899 | MED-4911 | MED-4912 | MED-4932 | MED-4933 | MED-4934 | MED-4935 | MED-4936 | MED-4937 | MED-4980 | MED-4981 | MED-5102 | MED-5104 | MED-5108 | MED-5109 | MED-5169 | MED-729 | MED-730 | MED-731 | MED-732,0.679583707824989
scifact,nfcorpus,test,Oracle retrieval action,dense_keep,PLAIN-1151,factory farming practices,0.013071895424836602,0.3333333333333333,0.30078518014914984,0.0,1,3,0.17973856209150327,factory farming practices,MED-3306 | MED-1753 | MED-2489 | MED-3307 | MED-1978,MED-1215 | MED-1216 | MED-1217 | MED-1218 | MED-1219 | MED-1220 | MED-1221 | MED-1755 | MED-1757 | MED-1759 | MED-1956 | MED-1957 | MED-1958 | MED-1959 | MED-1960 | MED-1961 | MED-1962 | MED-1963 | MED-1977 | MED-1978 | MED-1979 | MED-1980 | MED-1981 | MED-1982 | MED-1983 | MED-2086 | MED-2087 | MED-2088 | MED-2488 | MED-2489 | MED-2693 | MED-2694 | MED-2695 | MED-2696 | MED-2697 | MED-2698 | MED-2699 | MED-2700 | MED-2702 | MED-2703 | MED-2704 | MED-2705 | MED-2736 | MED-2738 | MED-2740 | MED-2741 | MED-2742 | MED-2743 | MED-2744 | MED-2745 | MED-2746 | MED-2769 | MED-2770 | MED-2771 | MED-2772 | MED-2773 | MED-2774 | MED-2775 | MED-3567 | MED-3570 | MED-3572 | MED-3577 | MED-3648 | MED-3649 | MED-3651 | MED-3652 | MED-3653 | MED-3729 | MED-3880 | MED-3882 | MED-3884 | MED-3885 | MED-3886 | MED-3887 | MED-3888 | MED-3889 | MED-3890 | MED-3891 | MED-3892 | MED-4128 | MED-4129 | MED-4130 | MED-4131 | MED-4132 | MED-4133 | MED-4134 | MED-4135 | MED-4136 | MED-4137 | MED-4138 | MED-4139 | MED-4140 | MED-4141 | MED-4142 | MED-4143 | MED-4144 | MED-4145 | MED-4146 | MED-4147 | MED-4148 | MED-4436 | MED-4593 | MED-4594 | MED-4726 | MED-4746 | MED-4747 | MED-4748 | MED-4749 | MED-4750 | MED-4751 | MED-4752 | MED-4790 | MED-4791 | MED-4792 | MED-4794 | MED-4795 | MED-4796 | MED-4797 | MED-4798 | MED-4799 | MED-4800 | MED-4801 | MED-4802 | MED-4803 | MED-4804 | MED-4805 | MED-4806 | MED-4807 | MED-4808 | MED-4809 | MED-4896 | MED-4897 | MED-4898 | MED-4899 | MED-4911 | MED-4912 | MED-4932 | MED-4933 | MED-4934 | MED-4935 | MED-4936 | MED-4937 | MED-4980 | MED-4981 | MED-5102 | MED-5104 | MED-5108 | MED-5109 | MED-5169 | MED-729 | MED-730 | MED-731 | MED-732,
scifact,nfcorpus,test,Vanilla BM25,bm25_keep,PLAIN-593,apnea,0.3333333333333333,1.0,0.46927872602275644,0.0,1,1,0.8333333333333333,apnea,MED-4402 | MED-957 | MED-10 | MED-14 | MED-118,MED-4399 | MED-4400 | MED-4402,
scifact,nfcorpus,test,BM25 keyword,bm25_keyword,PLAIN-593,apnea,0.3333333333333333,1.0,0.46927872602275644,0.0,1,1,0.8333333333333333,apnea,MED-4402 | MED-957 | MED-10 | MED-14 | MED-118,MED-4399 | MED-4400 | MED-4402,
scifact,nfcorpus,test,Dense original,dense_keep,PLAIN-593,apnea,0.3333333333333333,1.0,0.46927872602275644,0.0,1,1,0.8333333333333333,apnea,MED-4402 | MED-2110 | MED-2109 | MED-4677 | MED-1526,MED-4399 | MED-4400 | MED-4402,
scifact,nfcorpus,test,Dense keyword,dense_keyword,PLAIN-593,apnea,0.3333333333333333,1.0,0.46927872602275644,0.0,1,1,0.8333333333333333,apnea,MED-4402 | MED-2110 | MED-2109 | MED-4677 | MED-1526,MED-4399 | MED-4400 | MED-4402,
scifact,nfcorpus,test,Hybrid original,hybrid_keep,PLAIN-593,apnea,0.3333333333333333,1.0,0.46927872602275644,0.03,2,1,0.8033333333333332,apnea,MED-4402 | MED-2110 | MED-957 | MED-10 | MED-2109,MED-4399 | MED-4400 | MED-4402,
scifact,nfcorpus,test,Hybrid keyword,hybrid_keyword,PLAIN-593,apnea,0.3333333333333333,1.0,0.46927872602275644,0.03,2,1,0.8033333333333332,apnea,MED-4402 | MED-2110 | MED-957 | MED-10 | MED-2109,MED-4399 | MED-4400 | MED-4402,
scifact,nfcorpus,test,Target train-best action,dense_keep,PLAIN-593,apnea,0.3333333333333333,1.0,0.46927872602275644,0.0,1,1,0.8333333333333333,apnea,MED-4402 | MED-2110 | MED-2109 | MED-4677 | MED-1526,MED-4399 | MED-4400 | MED-4402,
scifact,nfcorpus,test,Heuristic retrieval router,bm25_keep,PLAIN-593,apnea,0.3333333333333333,1.0,0.46927872602275644,0.0,1,1,0.8333333333333333,apnea,MED-4402 | MED-957 | MED-10 | MED-14 | MED-118,MED-4399 | MED-4400 | MED-4402,
scifact,nfcorpus,test,Transferred source policy,bm25_keyword,PLAIN-593,apnea,0.3333333333333333,1.0,0.46927872602275644,0.0,1,1,0.8333333333333333,apnea,MED-4402 | MED-957 | MED-10 | MED-14 | MED-118,MED-4399 | MED-4400 | MED-4402,1.1484940691082068
scifact,nfcorpus,test,Oracle retrieval action,bm25_keep,PLAIN-593,apnea,0.3333333333333333,1.0,0.46927872602275644,0.0,1,1,0.8333333333333333,apnea,MED-4402 | MED-957 | MED-10 | MED-14 | MED-118,MED-4399 | MED-4400 | MED-4402,
scifact,nfcorpus,test,Vanilla BM25,bm25_keep,PLAIN-987,cumin,0.3333333333333333,0.3333333333333333,0.23463936301137822,0.0,1,1,0.5,cumin,MED-2780 | MED-1293 | MED-2830 | MED-10 | MED-14,MED-2830 | MED-2831 | MED-735,
scifact,nfcorpus,test,BM25 keyword,bm25_keyword,PLAIN-987,cumin,0.3333333333333333,0.3333333333333333,0.23463936301137822,0.0,1,1,0.5,cumin,MED-2780 | MED-1293 | MED-2830 | MED-10 | MED-14,MED-2830 | MED-2831 | MED-735,
scifact,nfcorpus,test,Dense original,dense_keep,PLAIN-987,cumin,0.0,0.0,0.0,0.0,1,1,0.0,cumin,MED-4954 | MED-1787 | MED-1762 | MED-3589 | MED-1778,MED-2830 | MED-2831 | MED-735,
scifact,nfcorpus,test,Dense keyword,dense_keyword,PLAIN-987,cumin,0.0,0.0,0.0,0.0,1,1,0.0,cumin,MED-4954 | MED-1787 | MED-1762 | MED-3589 | MED-1778,MED-2830 | MED-2831 | MED-735,
scifact,nfcorpus,test,Hybrid original,hybrid_keep,PLAIN-987,cumin,0.0,0.0,0.0,0.03,2,1,-0.03,cumin,MED-2780 | MED-4954 | MED-1293 | MED-1787 | MED-1762,MED-2830 | MED-2831 | MED-735,
scifact,nfcorpus,test,Hybrid keyword,hybrid_keyword,PLAIN-987,cumin,0.0,0.0,0.0,0.03,2,1,-0.03,cumin,MED-2780 | MED-4954 | MED-1293 | MED-1787 | MED-1762,MED-2830 | MED-2831 | MED-735,
scifact,nfcorpus,test,Target train-best action,dense_keep,PLAIN-987,cumin,0.0,0.0,0.0,0.0,1,1,0.0,cumin,MED-4954 | MED-1787 | MED-1762 | MED-3589 | MED-1778,MED-2830 | MED-2831 | MED-735,
scifact,nfcorpus,test,Heuristic retrieval router,bm25_keep,PLAIN-987,cumin,0.3333333333333333,0.3333333333333333,0.23463936301137822,0.0,1,1,0.5,cumin,MED-2780 | MED-1293 | MED-2830 | MED-10 | MED-14,MED-2830 | MED-2831 | MED-735,
scifact,nfcorpus,test,Transferred source policy,hybrid_keep,PLAIN-987,cumin,0.0,0.0,0.0,0.03,2,1,-0.03,cumin,MED-2780 | MED-4954 | MED-1293 | MED-1787 | MED-1762,MED-2830 | MED-2831 | MED-735,0.47140912102917226
scifact,nfcorpus,test,Oracle retrieval action,bm25_keep,PLAIN-987,cumin,0.3333333333333333,0.3333333333333333,0.23463936301137822,0.0,1,1,0.5,cumin,MED-2780 | MED-1293 | MED-2830 | MED-10 | MED-14,MED-2830 | MED-2831 | MED-735,
scifact,nfcorpus,test,Vanilla BM25,bm25_keep,PLAIN-3392,Healthiest Airplane Beverage,0.0,0.0,0.0,0.0,1,3,0.0,Healthiest Airplane Beverage,MED-1646 | MED-1637 | MED-713 | MED-918 | MED-3533,MED-1836 | MED-1837 | MED-1838 | MED-1839 | MED-1840 | MED-1841 | MED-1842 | MED-1843 | MED-1844 | MED-1845 | MED-1846 | MED-3918 | MED-3919 | MED-3920 | MED-3921 | MED-3922 | MED-3923 | MED-3924 | MED-4049 | MED-4050 | MED-4051 | MED-4055 | MED-4332,
scifact,nfcorpus,test,BM25 keyword,bm25_keyword,PLAIN-3392,Healthiest Airplane Beverage,0.0,0.0,0.0,0.0,1,3,0.0,healthiest airplane beverage,MED-1646 | MED-1637 | MED-713 | MED-918 | MED-3533,MED-1836 | MED-1837 | MED-1838 | MED-1839 | MED-1840 | MED-1841 | MED-1842 | MED-1843 | MED-1844 | MED-1845 | MED-1846 | MED-3918 | MED-3919 | MED-3920 | MED-3921 | MED-3922 | MED-3923 | MED-3924 | MED-4049 | MED-4050 | MED-4051 | MED-4055 | MED-4332,
scifact,nfcorpus,test,Dense original,dense_keep,PLAIN-3392,Healthiest Airplane Beverage,0.0,0.0,0.0,0.0,1,3,0.0,Healthiest Airplane Beverage,MED-1646 | MED-1627 | MED-3768 | MED-3490 | MED-4994,MED-1836 | MED-1837 | MED-1838 | MED-1839 | MED-1840 | MED-1841 | MED-1842 | MED-1843 | MED-1844 | MED-1845 | MED-1846 | MED-3918 | MED-3919 | MED-3920 | MED-3921 | MED-3922 | MED-3923 | MED-3924 | MED-4049 | MED-4050 | MED-4051 | MED-4055 | MED-4332,
scifact,nfcorpus,test,Dense keyword,dense_keyword,PLAIN-3392,Healthiest Airplane Beverage,0.0,0.0,0.0,0.0,1,3,0.0,healthiest airplane beverage,MED-1646 | MED-1627 | MED-3768 | MED-3490 | MED-4994,MED-1836 | MED-1837 | MED-1838 | MED-1839 | MED-1840 | MED-1841 | MED-1842 | MED-1843 | MED-1844 | MED-1845 | MED-1846 | MED-3918 | MED-3919 | MED-3920 | MED-3921 | MED-3922 | MED-3923 | MED-3924 | MED-4049 | MED-4050 | MED-4051 | MED-4055 | MED-4332,
scifact,nfcorpus,test,Hybrid original,hybrid_keep,PLAIN-3392,Healthiest Airplane Beverage,0.0,0.0,0.0,0.03,2,3,-0.03,Healthiest Airplane Beverage,MED-1646 | MED-1627 | MED-1637 | MED-3768 | MED-713,MED-1836 | MED-1837 | MED-1838 | MED-1839 | MED-1840 | MED-1841 | MED-1842 | MED-1843 | MED-1844 | MED-1845 | MED-1846 | MED-3918 | MED-3919 | MED-3920 | MED-3921 | MED-3922 | MED-3923 | MED-3924 | MED-4049 | MED-4050 | MED-4051 | MED-4055 | MED-4332,
scifact,nfcorpus,test,Hybrid keyword,hybrid_keyword,PLAIN-3392,Healthiest Airplane Beverage,0.0,0.0,0.0,0.03,2,3,-0.03,healthiest airplane beverage,MED-1646 | MED-1627 | MED-1637 | MED-3768 | MED-713,MED-1836 | MED-1837 | MED-1838 | MED-1839 | MED-1840 | MED-1841 | MED-1842 | MED-1843 | MED-1844 | MED-1845 | MED-1846 | MED-3918 | MED-3919 | MED-3920 | MED-3921 | MED-3922 | MED-3923 | MED-3924 | MED-4049 | MED-4050 | MED-4051 | MED-4055 | MED-4332,
scifact,nfcorpus,test,Target train-best action,dense_keep,PLAIN-3392,Healthiest Airplane Beverage,0.0,0.0,0.0,0.0,1,3,0.0,Healthiest Airplane Beverage,MED-1646 | MED-1627 | MED-3768 | MED-3490 | MED-4994,MED-1836 | MED-1837 | MED-1838 | MED-1839 | MED-1840 | MED-1841 | MED-1842 | MED-1843 | MED-1844 | MED-1845 | MED-1846 | MED-3918 | MED-3919 | MED-3920 | MED-3921 | MED-3922 | MED-3923 | MED-3924 | MED-4049 | MED-4050 | MED-4051 | MED-4055 | MED-4332,
scifact,nfcorpus,test,Heuristic retrieval router,dense_keep,PLAIN-3392,Healthiest Airplane Beverage,0.0,0.0,0.0,0.0,1,3,0.0,Healthiest Airplane Beverage,MED-1646 | MED-1627 | MED-3768 | MED-3490 | MED-4994,MED-1836 | MED-1837 | MED-1838 | MED-1839 | MED-1840 | MED-1841 | MED-1842 | MED-1843 | MED-1844 | MED-1845 | MED-1846 | MED-3918 | MED-3919 | MED-3920 | MED-3921 | MED-3922 | MED-3923 | MED-3924 | MED-4049 | MED-4050 | MED-4051 | MED-4055 | MED-4332,
scifact,nfcorpus,test,Transferred source policy,dense_keep,PLAIN-3392,Healthiest Airplane Beverage,0.0,0.0,0.0,0.0,1,3,0.0,Healthiest Airplane Beverage,MED-1646 | MED-1627 | MED-3768 | MED-3490 | MED-4994,MED-1836 | MED-1837 | MED-1838 | MED-1839 | MED-1840 | MED-1841 | MED-1842 | MED-1843 | MED-1844 | MED-1845 | MED-1846 | MED-3918 | MED-3919 | MED-3920 | MED-3921 | MED-3922 | MED-3923 | MED-3924 | MED-4049 | MED-4050 | MED-4051 | MED-4055 | MED-4332,0.32938117879136075
scifact,nfcorpus,test,Oracle retrieval action,bm25_keep,PLAIN-3392,Healthiest Airplane Beverage,0.0,0.0,0.0,0.0,1,3,0.0,Healthiest Airplane Beverage,MED-1646 | MED-1637 | MED-713 | MED-918 | MED-3533,MED-1836 | MED-1837 | MED-1838 | MED-1839 | MED-1840 | MED-1841 | MED-1842 | MED-1843 | MED-1844 | MED-1845 | MED-1846 | MED-3918 | MED-3919 | MED-3920 | MED-3921 | MED-3922 | MED-3923 | MED-3924 | MED-4049 | MED-4050 | MED-4051 | MED-4055 | MED-4332,
scifact,nfcorpus,test,Vanilla BM25,bm25_keep,PLAIN-3201,Acne & Cancer Connection,0.03125,0.2,0.13120507751234178,0.0,1,4,0.13125,Acne & Cancer Connection,MED-2117 | MED-2120 | MED-4394 | MED-4896 | MED-4752,MED-1223 | MED-1224 | MED-1226 | MED-1227 | MED-1229 | MED-1230 | MED-1337 | MED-1338 | MED-1339 | MED-1340 | MED-1341 | MED-1762 | MED-1763 | MED-1764 | MED-1765 | MED-1766 | MED-1768 | MED-1770 | MED-1771 | MED-1773 | MED-1774 | MED-1778 | MED-1781 | MED-2126 | MED-3597 | MED-3598 | MED-3599 | MED-4398 | MED-4752 | MED-4951 | MED-5106 | MED-5239,
scifact,nfcorpus,test,BM25 keyword,bm25_keyword,PLAIN-3201,Acne & Cancer Connection,0.03125,0.2,0.13120507751234178,0.0,1,3,0.13125,acne cancer connection,MED-2117 | MED-2120 | MED-4394 | MED-4896 | MED-4752,MED-1223 | MED-1224 | MED-1226 | MED-1227 | MED-1229 | MED-1230 | MED-1337 | MED-1338 | MED-1339 | MED-1340 | MED-1341 | MED-1762 | MED-1763 | MED-1764 | MED-1765 | MED-1766 | MED-1768 | MED-1770 | MED-1771 | MED-1773 | MED-1774 | MED-1778 | MED-1781 | MED-2126 | MED-3597 | MED-3598 | MED-3599 | MED-4398 | MED-4752 | MED-4951 | MED-5106 | MED-5239,
scifact,nfcorpus,test,Dense original,dense_keep,PLAIN-3201,Acne & Cancer Connection,0.0,0.0,0.0,0.0,1,4,0.0,Acne & Cancer Connection,MED-2117 | MED-2120 | MED-2116 | MED-5107 | MED-2124,MED-1223 | MED-1224 | MED-1226 | MED-1227 | MED-1229 | MED-1230 | MED-1337 | MED-1338 | MED-1339 | MED-1340 | MED-1341 | MED-1762 | MED-1763 | MED-1764 | MED-1765 | MED-1766 | MED-1768 | MED-1770 | MED-1771 | MED-1773 | MED-1774 | MED-1778 | MED-1781 | MED-2126 | MED-3597 | MED-3598 | MED-3599 | MED-4398 | MED-4752 | MED-4951 | MED-5106 | MED-5239,
scifact,nfcorpus,test,Dense keyword,dense_keyword,PLAIN-3201,Acne & Cancer Connection,0.0,0.0,0.0,0.0,1,3,0.0,acne cancer connection,MED-2117 | MED-2120 | MED-2116 | MED-5107 | MED-4394,MED-1223 | MED-1224 | MED-1226 | MED-1227 | MED-1229 | MED-1230 | MED-1337 | MED-1338 | MED-1339 | MED-1340 | MED-1341 | MED-1762 | MED-1763 | MED-1764 | MED-1765 | MED-1766 | MED-1768 | MED-1770 | MED-1771 | MED-1773 | MED-1774 | MED-1778 | MED-1781 | MED-2126 | MED-3597 | MED-3598 | MED-3599 | MED-4398 | MED-4752 | MED-4951 | MED-5106 | MED-5239,
scifact,nfcorpus,test,Hybrid original,hybrid_keep,PLAIN-3201,Acne & Cancer Connection,0.0,0.0,0.0,0.03,2,4,-0.03,Acne & Cancer Connection,MED-2117 | MED-2120 | MED-2116 | MED-4394 | MED-4896,MED-1223 | MED-1224 | MED-1226 | MED-1227 | MED-1229 | MED-1230 | MED-1337 | MED-1338 | MED-1339 | MED-1340 | MED-1341 | MED-1762 | MED-1763 | MED-1764 | MED-1765 | MED-1766 | MED-1768 | MED-1770 | MED-1771 | MED-1773 | MED-1774 | MED-1778 | MED-1781 | MED-2126 | MED-3597 | MED-3598 | MED-3599 | MED-4398 | MED-4752 | MED-4951 | MED-5106 | MED-5239,
scifact,nfcorpus,test,Hybrid keyword,hybrid_keyword,PLAIN-3201,Acne & Cancer Connection,0.0,0.0,0.0,0.03,2,3,-0.03,acne cancer connection,MED-2117 | MED-2120 | MED-4394 | MED-2116 | MED-4896,MED-1223 | MED-1224 | MED-1226 | MED-1227 | MED-1229 | MED-1230 | MED-1337 | MED-1338 | MED-1339 | MED-1340 | MED-1341 | MED-1762 | MED-1763 | MED-1764 | MED-1765 | MED-1766 | MED-1768 | MED-1770 | MED-1771 | MED-1773 | MED-1774 | MED-1778 | MED-1781 | MED-2126 | MED-3597 | MED-3598 | MED-3599 | MED-4398 | MED-4752 | MED-4951 | MED-5106 | MED-5239,
scifact,nfcorpus,test,Target train-best action,dense_keep,PLAIN-3201,Acne & Cancer Connection,0.0,0.0,0.0,0.0,1,4,0.0,Acne & Cancer Connection,MED-2117 | MED-2120 | MED-2116 | MED-5107 | MED-2124,MED-1223 | MED-1224 | MED-1226 | MED-1227 | MED-1229 | MED-1230 | MED-1337 | MED-1338 | MED-1339 | MED-1340 | MED-1341 | MED-1762 | MED-1763 | MED-1764 | MED-1765 | MED-1766 | MED-1768 | MED-1770 | MED-1771 | MED-1773 | MED-1774 | MED-1778 | MED-1781 | MED-2126 | MED-3597 | MED-3598 | MED-3599 | MED-4398 | MED-4752 | MED-4951 | MED-5106 | MED-5239,
scifact,nfcorpus,test,Heuristic retrieval router,dense_keep,PLAIN-3201,Acne & Cancer Connection,0.0,0.0,0.0,0.0,1,4,0.0,Acne & Cancer Connection,MED-2117 | MED-2120 | MED-2116 | MED-5107 | MED-2124,MED-1223 | MED-1224 | MED-1226 | MED-1227 | MED-1229 | MED-1230 | MED-1337 | MED-1338 | MED-1339 | MED-1340 | MED-1341 | MED-1762 | MED-1763 | MED-1764 | MED-1765 | MED-1766 | MED-1768 | MED-1770 | MED-1771 | MED-1773 | MED-1774 | MED-1778 | MED-1781 | MED-2126 | MED-3597 | MED-3598 | MED-3599 | MED-4398 | MED-4752 | MED-4951 | MED-5106 | MED-5239,
scifact,nfcorpus,test,Transferred source policy,hybrid_keep,PLAIN-3201,Acne & Cancer Connection,0.0,0.0,0.0,0.03,2,4,-0.03,Acne & Cancer Connection,MED-2117 | MED-2120 | MED-2116 | MED-4394 | MED-4896,MED-1223 | MED-1224 | MED-1226 | MED-1227 | MED-1229 | MED-1230 | MED-1337 | MED-1338 | MED-1339 | MED-1340 | MED-1341 | MED-1762 | MED-1763 | MED-1764 | MED-1765 | MED-1766 | MED-1768 | MED-1770 | MED-1771 | MED-1773 | MED-1774 | MED-1778 | MED-1781 | MED-2126 | MED-3597 | MED-3598 | MED-3599 | MED-4398 | MED-4752 | MED-4951 | MED-5106 | MED-5239,0.501569775838227
scifact,nfcorpus,test,Oracle retrieval action,bm25_keep,PLAIN-3201,Acne & Cancer Connection,0.03125,0.2,0.13120507751234178,0.0,1,4,0.13125,Acne & Cancer Connection,MED-2117 | MED-2120 | MED-4394 | MED-4896 | MED-4752,MED-1223 | MED-1224 | MED-1226 | MED-1227 | MED-1229 | MED-1230 | MED-1337 | MED-1338 | MED-1339 | MED-1340 | MED-1341 | MED-1762 | MED-1763 | MED-1764 | MED-1765 | MED-1766 | MED-1768 | MED-1770 | MED-1771 | MED-1773 | MED-1774 | MED-1778 | MED-1781 | MED-2126 | MED-3597 | MED-3598 | MED-3599 | MED-4398 | MED-4752 | MED-4951 | MED-5106 | MED-5239,
scifact,nfcorpus,test,Vanilla BM25,bm25_keep,PLAIN-196,Should We Avoid Titanium Dioxide?,0.043478260869565216,1.0,0.6992148198508501,0.0,1,5,0.5434782608695652,Should We Avoid Titanium Dioxide?,MED-3969 | MED-3964 | MED-895 | MED-3960 | MED-5059,MED-3960 | MED-3961 | MED-3962 | MED-3963 | MED-3964 | MED-3965 | MED-3966 | MED-3967 | MED-3968 | MED-3969 | MED-3970 | MED-4068 | MED-4069 | MED-4070 | MED-4071 | MED-4072 | MED-4073 | MED-4075 | MED-4128 | MED-4129 | MED-4130 | MED-4131 | MED-4132 | MED-4133 | MED-4134 | MED-4135 | MED-4136 | MED-4137 | MED-4138 | MED-4139 | MED-4140 | MED-4141 | MED-4142 | MED-4143 | MED-4167 | MED-4168 | MED-4333 | MED-4337 | MED-4342 | MED-4349 | MED-4488 | MED-4489 | MED-4490 | MED-4491 | MED-4492 | MED-4627 | MED-4853 | MED-5197 | MED-5322 | MED-5323 | MED-5324 | MED-5325 | MED-5326 | MED-5327 | MED-5328 | MED-5329 | MED-5330 | MED-5331 | MED-5332 | MED-5333 | MED-5334 | MED-5335 | MED-5337 | MED-5338 | MED-5339 | MED-5340 | MED-5341 | MED-5342 | MED-5363,
scifact,nfcorpus,test,BM25 keyword,bm25_keyword,PLAIN-196,Should We Avoid Titanium Dioxide?,0.043478260869565216,1.0,0.6992148198508501,0.0,1,5,0.5434782608695652,should we avoid titanium dioxide,MED-3969 | MED-3964 | MED-895 | MED-3960 | MED-5059,MED-3960 | MED-3961 | MED-3962 | MED-3963 | MED-3964 | MED-3965 | MED-3966 | MED-3967 | MED-3968 | MED-3969 | MED-3970 | MED-4068 | MED-4069 | MED-4070 | MED-4071 | MED-4072 | MED-4073 | MED-4075 | MED-4128 | MED-4129 | MED-4130 | MED-4131 | MED-4132 | MED-4133 | MED-4134 | MED-4135 | MED-4136 | MED-4137 | MED-4138 | MED-4139 | MED-4140 | MED-4141 | MED-4142 | MED-4143 | MED-4167 | MED-4168 | MED-4333 | MED-4337 | MED-4342 | MED-4349 | MED-4488 | MED-4489 | MED-4490 | MED-4491 | MED-4492 | MED-4627 | MED-4853 | MED-5197 | MED-5322 | MED-5323 | MED-5324 | MED-5325 | MED-5326 | MED-5327 | MED-5328 | MED-5329 | MED-5330 | MED-5331 | MED-5332 | MED-5333 | MED-5334 | MED-5335 | MED-5337 | MED-5338 | MED-5339 | MED-5340 | MED-5341 | MED-5342 | MED-5363,
