split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs
train,Vanilla BM25,bm25_keep,8818050291845026380,what does the number at the beginning of sesame street mean,1.0,1.0,1.0,0.0,1,11,1.5,what does the number at the beginning of sesame street mean,nq:8818050291845026380 | nq:-119638173687275454 | nq:-4482979425454794325 | nq:-4153891120088105846 | nq:-7837928303999170875,nq:8818050291845026380
train,Hybrid original,hybrid_keep,2324745743680584211,where are the coastal plains of india situated,1.0,1.0,1.0,0.03,2,8,1.47,where are the coastal plains of india situated,nq:2324745743680584211 | nq:3221262508309669486 | nq:647659679149316553 | nq:-575282834093664171 | nq:8667652422710117272,nq:2324745743680584211
train,Hybrid keyword,hybrid_keyword,2324745743680584211,where are the coastal plains of india situated,1.0,1.0,1.0,0.03,2,4,1.47,coastal plains india situated,nq:2324745743680584211 | nq:3221262508309669486 | nq:647659679149316553 | nq:-1591045039186403819 | nq:-575282834093664171,nq:2324745743680584211
train,Train-best retrieval action,dense_keep,2324745743680584211,where are the coastal plains of india situated,1.0,1.0,1.0,0.0,1,8,1.5,where are the coastal plains of india situated,nq:2324745743680584211 | nq:647659679149316553 | nq:-575282834093664171 | nq:3221262508309669486 | nq:-1591045039186403819,nq:2324745743680584211
train,Selective retrieval policy,bm25_keep,2324745743680584211,where are the coastal plains of india situated,1.0,1.0,1.0,0.0,1,8,1.5,where are the coastal plains of india situated,nq:2324745743680584211 | nq:3221262508309669486 | nq:8667652422710117272 | nq:512270438779129035 | nq:4259863793651737582,nq:2324745743680584211
train,Oracle retrieval action,bm25_keep,2324745743680584211,where are the coastal plains of india situated,1.0,1.0,1.0,0.0,1,8,1.5,where are the coastal plains of india situated,nq:2324745743680584211 | nq:3221262508309669486 | nq:8667652422710117272 | nq:512270438779129035 | nq:4259863793651737582,nq:2324745743680584211
train,Vanilla BM25,bm25_keep,-2566265789668921137,when did the romanticism period start and end,1.0,1.0,1.0,0.0,1,8,1.5,when did the romanticism period start and end,nq:-2566265789668921137 | nq:-546696194238868913 | nq:-6618086333609794035 | nq:-6966959898445658330 | nq:-4066966685896017842,nq:-2566265789668921137
train,BM25 keyword,bm25_keyword,-2566265789668921137,when did the romanticism period start and end,1.0,1.0,1.0,0.0,1,4,1.5,romanticism period start end,nq:-2566265789668921137 | nq:-6618086333609794035 | nq:-6966959898445658330 | nq:-546696194238868913 | nq:2431785971479431835,nq:-2566265789668921137
train,Dense original,dense_keep,-2566265789668921137,when did the romanticism period start and end,1.0,1.0,1.0,0.0,1,8,1.5,when did the romanticism period start and end,nq:-2566265789668921137 | nq:2431785971479431835 | nq:2236521535238054703 | nq:8199559637713501129 | nq:-6177122597319457473,nq:-2566265789668921137
train,Dense keyword,dense_keyword,-2566265789668921137,when did the romanticism period start and end,1.0,1.0,1.0,0.0,1,4,1.5,romanticism period start end,nq:-2566265789668921137 | nq:2431785971479431835 | nq:2236521535238054703 | nq:-6177122597319457473 | nq:-6618086333609794035,nq:-2566265789668921137
train,Hybrid original,hybrid_keep,-2566265789668921137,when did the romanticism period start and end,1.0,1.0,1.0,0.03,2,8,1.47,when did the romanticism period start and end,nq:-2566265789668921137 | nq:-546696194238868913 | nq:2431785971479431835 | nq:-6618086333609794035 | nq:2236521535238054703,nq:-2566265789668921137
train,Hybrid keyword,hybrid_keyword,-2566265789668921137,when did the romanticism period start and end,1.0,1.0,1.0,0.03,2,4,1.47,romanticism period start end,nq:-2566265789668921137 | nq:-6618086333609794035 | nq:2431785971479431835 | nq:-6966959898445658330 | nq:2236521535238054703,nq:-2566265789668921137
train,Train-best retrieval action,dense_keep,-2566265789668921137,when did the romanticism period start and end,1.0,1.0,1.0,0.0,1,8,1.5,when did the romanticism period start and end,nq:-2566265789668921137 | nq:2431785971479431835 | nq:2236521535238054703 | nq:8199559637713501129 | nq:-6177122597319457473,nq:-2566265789668921137
train,Selective retrieval policy,bm25_keyword,-2566265789668921137,when did the romanticism period start and end,1.0,1.0,1.0,0.0,1,4,1.5,romanticism period start end,nq:-2566265789668921137 | nq:-6618086333609794035 | nq:-6966959898445658330 | nq:-546696194238868913 | nq:2431785971479431835,nq:-2566265789668921137
train,Oracle retrieval action,bm25_keep,-2566265789668921137,when did the romanticism period start and end,1.0,1.0,1.0,0.0,1,8,1.5,when did the romanticism period start and end,nq:-2566265789668921137 | nq:-546696194238868913 | nq:-6618086333609794035 | nq:-6966959898445658330 | nq:-4066966685896017842,nq:-2566265789668921137
train,Vanilla BM25,bm25_keep,5758694170037504500,what is the short story the gift of the magi about,1.0,1.0,1.0,0.0,1,11,1.5,what is the short story the gift of the magi about,nq:5758694170037504500 | nq:-1851146794181763603 | nq:-6667478543914419448 | nq:-8632838885510071147 | nq:-4825429046585874047,nq:5758694170037504500
train,BM25 keyword,bm25_keyword,5758694170037504500,what is the short story the gift of the magi about,1.0,1.0,1.0,0.0,1,5,1.5,short story gift magi about,nq:5758694170037504500 | nq:-6667478543914419448 | nq:-1851146794181763603 | nq:-8632838885510071147 | nq:-4825429046585874047,nq:5758694170037504500
train,Dense original,dense_keep,5758694170037504500,what is the short story the gift of the magi about,1.0,1.0,1.0,0.0,1,11,1.5,what is the short story the gift of the magi about,nq:5758694170037504500 | nq:-1546147308403024577 | nq:6185983988907724243 | nq:-6868606462984512329 | nq:-6667478543914419448,nq:5758694170037504500
train,Dense keyword,dense_keyword,5758694170037504500,what is the short story the gift of the magi about,1.0,1.0,1.0,0.0,1,5,1.5,short story gift magi about,nq:5758694170037504500 | nq:-1546147308403024577 | nq:6185983988907724243 | nq:-6667478543914419448 | nq:512270438779129035,nq:5758694170037504500
train,Hybrid original,hybrid_keep,5758694170037504500,what is the short story the gift of the magi about,1.0,1.0,1.0,0.03,2,11,1.47,what is the short story the gift of the magi about,nq:5758694170037504500 | nq:-6667478543914419448 | nq:-1546147308403024577 | nq:-1851146794181763603 | nq:6185983988907724243,nq:5758694170037504500
train,Hybrid keyword,hybrid_keyword,5758694170037504500,what is the short story the gift of the magi about,1.0,1.0,1.0,0.03,2,5,1.47,short story gift magi about,nq:5758694170037504500 | nq:-6667478543914419448 | nq:-1546147308403024577 | nq:-1851146794181763603 | nq:6185983988907724243,nq:5758694170037504500
train,Train-best retrieval action,dense_keep,5758694170037504500,what is the short story the gift of the magi about,1.0,1.0,1.0,0.0,1,11,1.5,what is the short story the gift of the magi about,nq:5758694170037504500 | nq:-1546147308403024577 | nq:6185983988907724243 | nq:-6868606462984512329 | nq:-6667478543914419448,nq:5758694170037504500
train,Selective retrieval policy,bm25_keyword,5758694170037504500,what is the short story the gift of the magi about,1.0,1.0,1.0,0.0,1,5,1.5,short story gift magi about,nq:5758694170037504500 | nq:-6667478543914419448 | nq:-1851146794181763603 | nq:-8632838885510071147 | nq:-4825429046585874047,nq:5758694170037504500
train,Oracle retrieval action,bm25_keep,5758694170037504500,what is the short story the gift of the magi about,1.0,1.0,1.0,0.0,1,11,1.5,what is the short story the gift of the magi about,nq:5758694170037504500 | nq:-1851146794181763603 | nq:-6667478543914419448 | nq:-8632838885510071147 | nq:-4825429046585874047,nq:5758694170037504500
train,Vanilla BM25,bm25_keep,2157125040478289133,who plays jax's sister in sons of anarchy,1.0,1.0,1.0,0.0,1,8,1.5,who plays jax's sister in sons of anarchy,nq:2157125040478289133 | nq:-2496943533721790489 | nq:-2398576916067490009 | nq:-98841062459429595 | nq:7680180825510539122,nq:2157125040478289133
train,BM25 keyword,bm25_keyword,2157125040478289133,who plays jax's sister in sons of anarchy,1.0,1.0,1.0,0.0,1,6,1.5,plays jax s sister sons anarchy,nq:2157125040478289133 | nq:-98841062459429595 | nq:7680180825510539122 | nq:-2761330069334402239 | nq:-7115492812897878586,nq:2157125040478289133
train,Dense original,dense_keep,2157125040478289133,who plays jax's sister in sons of anarchy,1.0,1.0,1.0,0.0,1,8,1.5,who plays jax's sister in sons of anarchy,nq:2157125040478289133 | nq:-2761330069334402239 | nq:8851020722386421469 | nq:8518872418407042794 | nq:2372948205394360366,nq:2157125040478289133
train,Dense keyword,dense_keyword,2157125040478289133,who plays jax's sister in sons of anarchy,1.0,1.0,1.0,0.0,1,6,1.5,plays jax s sister sons anarchy,nq:2157125040478289133 | nq:-2761330069334402239 | nq:8851020722386421469 | nq:2372948205394360366 | nq:8518872418407042794,nq:2157125040478289133
train,Hybrid original,hybrid_keep,2157125040478289133,who plays jax's sister in sons of anarchy,1.0,1.0,1.0,0.03,2,8,1.47,who plays jax's sister in sons of anarchy,nq:2157125040478289133 | nq:-2496943533721790489 | nq:-2761330069334402239 | nq:-2398576916067490009 | nq:8851020722386421469,nq:2157125040478289133
train,Hybrid keyword,hybrid_keyword,2157125040478289133,who plays jax's sister in sons of anarchy,1.0,1.0,1.0,0.03,2,6,1.47,plays jax s sister sons anarchy,nq:2157125040478289133 | nq:-2761330069334402239 | nq:-98841062459429595 | nq:7680180825510539122 | nq:8851020722386421469,nq:2157125040478289133
train,Train-best retrieval action,dense_keep,2157125040478289133,who plays jax's sister in sons of anarchy,1.0,1.0,1.0,0.0,1,8,1.5,who plays jax's sister in sons of anarchy,nq:2157125040478289133 | nq:-2761330069334402239 | nq:8851020722386421469 | nq:8518872418407042794 | nq:2372948205394360366,nq:2157125040478289133
train,Selective retrieval policy,dense_keep,2157125040478289133,who plays jax's sister in sons of anarchy,1.0,1.0,1.0,0.0,1,8,1.5,who plays jax's sister in sons of anarchy,nq:2157125040478289133 | nq:-2761330069334402239 | nq:8851020722386421469 | nq:8518872418407042794 | nq:2372948205394360366,nq:2157125040478289133
train,Oracle retrieval action,bm25_keep,2157125040478289133,who plays jax's sister in sons of anarchy,1.0,1.0,1.0,0.0,1,8,1.5,who plays jax's sister in sons of anarchy,nq:2157125040478289133 | nq:-2496943533721790489 | nq:-2398576916067490009 | nq:-98841062459429595 | nq:7680180825510539122,nq:2157125040478289133
train,Vanilla BM25,bm25_keep,-4362695987518558696,who is the cast of despicable me 3,1.0,1.0,1.0,0.0,1,8,1.5,who is the cast of despicable me 3,nq:-4362695987518558696 | nq:-3366153456070660329 | nq:-7326729858763272108 | nq:2529541250029989840 | nq:5191402605768653295,nq:-4362695987518558696
train,BM25 keyword,bm25_keyword,-4362695987518558696,who is the cast of despicable me 3,1.0,1.0,1.0,0.0,1,4,1.5,cast despicable me 3,nq:-4362695987518558696 | nq:2529541250029989840 | nq:-7326729858763272108 | nq:-3366153456070660329 | nq:5191402605768653295,nq:-4362695987518558696
train,Dense original,dense_keep,-4362695987518558696,who is the cast of despicable me 3,1.0,1.0,1.0,0.0,1,8,1.5,who is the cast of despicable me 3,nq:-4362695987518558696 | nq:6003961968976040361 | nq:-836623887470609373 | nq:9182862907236363242 | nq:-3320617302164503682,nq:-4362695987518558696
train,Dense keyword,dense_keyword,-4362695987518558696,who is the cast of despicable me 3,1.0,1.0,1.0,0.0,1,4,1.5,cast despicable me 3,nq:-4362695987518558696 | nq:6003961968976040361 | nq:-836623887470609373 | nq:9182862907236363242 | nq:3147312731957254507,nq:-4362695987518558696
train,Hybrid original,hybrid_keep,-4362695987518558696,who is the cast of despicable me 3,1.0,1.0,1.0,0.03,2,8,1.47,who is the cast of despicable me 3,nq:-4362695987518558696 | nq:-3366153456070660329 | nq:6003961968976040361 | nq:-7326729858763272108 | nq:-836623887470609373,nq:-4362695987518558696
train,Hybrid keyword,hybrid_keyword,-4362695987518558696,who is the cast of despicable me 3,1.0,1.0,1.0,0.03,2,4,1.47,cast despicable me 3,nq:-4362695987518558696 | nq:2529541250029989840 | nq:6003961968976040361 | nq:-7326729858763272108 | nq:-836623887470609373,nq:-4362695987518558696
train,Train-best retrieval action,dense_keep,-4362695987518558696,who is the cast of despicable me 3,1.0,1.0,1.0,0.0,1,8,1.5,who is the cast of despicable me 3,nq:-4362695987518558696 | nq:6003961968976040361 | nq:-836623887470609373 | nq:9182862907236363242 | nq:-3320617302164503682,nq:-4362695987518558696
train,Selective retrieval policy,dense_keep,-4362695987518558696,who is the cast of despicable me 3,1.0,1.0,1.0,0.0,1,8,1.5,who is the cast of despicable me 3,nq:-4362695987518558696 | nq:6003961968976040361 | nq:-836623887470609373 | nq:9182862907236363242 | nq:-3320617302164503682,nq:-4362695987518558696
train,Oracle retrieval action,bm25_keep,-4362695987518558696,who is the cast of despicable me 3,1.0,1.0,1.0,0.0,1,8,1.5,who is the cast of despicable me 3,nq:-4362695987518558696 | nq:-3366153456070660329 | nq:-7326729858763272108 | nq:2529541250029989840 | nq:5191402605768653295,nq:-4362695987518558696
train,Vanilla BM25,bm25_keep,3371658713053301705,what year did seven nation army come out,1.0,1.0,1.0,0.0,1,8,1.5,what year did seven nation army come out,nq:3371658713053301705 | nq:2374750245195224966 | nq:-304906180424272250 | nq:4791954452980353113 | nq:-3632974700795137148,nq:3371658713053301705
train,BM25 keyword,bm25_keyword,3371658713053301705,what year did seven nation army come out,1.0,1.0,1.0,0.0,1,6,1.5,year seven nation army come out,nq:3371658713053301705 | nq:2374750245195224966 | nq:-304906180424272250 | nq:4791954452980353113 | nq:2161753529169331826,nq:3371658713053301705
train,Dense original,dense_keep,3371658713053301705,what year did seven nation army come out,1.0,1.0,1.0,0.0,1,8,1.5,what year did seven nation army come out,nq:3371658713053301705 | nq:7199935063232716100 | nq:4984871413174473846 | nq:-1296711237300054493 | nq:2485791396969793161,nq:3371658713053301705
train,Dense keyword,dense_keyword,3371658713053301705,what year did seven nation army come out,1.0,1.0,1.0,0.0,1,6,1.5,year seven nation army come out,nq:3371658713053301705 | nq:7199935063232716100 | nq:-1296711237300054493 | nq:6104361726291481647 | nq:-1773607187248198254,nq:3371658713053301705
train,Hybrid original,hybrid_keep,3371658713053301705,what year did seven nation army come out,1.0,1.0,1.0,0.03,2,8,1.47,what year did seven nation army come out,nq:3371658713053301705 | nq:2374750245195224966 | nq:7199935063232716100 | nq:-304906180424272250 | nq:4984871413174473846,nq:3371658713053301705
train,Hybrid keyword,hybrid_keyword,3371658713053301705,what year did seven nation army come out,1.0,1.0,1.0,0.03,2,6,1.47,year seven nation army come out,nq:3371658713053301705 | nq:2374750245195224966 | nq:7199935063232716100 | nq:-1296711237300054493 | nq:-304906180424272250,nq:3371658713053301705
train,Train-best retrieval action,dense_keep,3371658713053301705,what year did seven nation army come out,1.0,1.0,1.0,0.0,1,8,1.5,what year did seven nation army come out,nq:3371658713053301705 | nq:7199935063232716100 | nq:4984871413174473846 | nq:-1296711237300054493 | nq:2485791396969793161,nq:3371658713053301705
train,Selective retrieval policy,bm25_keep,3371658713053301705,what year did seven nation army come out,1.0,1.0,1.0,0.0,1,8,1.5,what year did seven nation army come out,nq:3371658713053301705 | nq:2374750245195224966 | nq:-304906180424272250 | nq:4791954452980353113 | nq:-3632974700795137148,nq:3371658713053301705
