split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs
train,Vanilla BM25,keep,8818050291845026380,what does the number at the beginning of sesame street mean,1.0,1.0,1.0,0.0,1,11,1.5,what does the number at the beginning of sesame street mean,nq:8818050291845026380 | nq:-119638173687275454 | nq:-4482979425454794325 | nq:-4153891120088105846 | nq:-7837928303999170875,nq:8818050291845026380
train,Oracle best action,keep,5860639113441706536,when does the new episode of criminal minds air,1.0,1.0,1.0,0.0,1,9,1.5,when does the new episode of criminal minds air,nq:5860639113441706536 | nq:935418947813312284 | nq:7647339054759303922 | nq:5758694170037504500 | nq:7714886640662001831,nq:5860639113441706536
train,Vanilla BM25,keep,6034599695278533930,can you use the wii u pro controller on the wii,1.0,1.0,1.0,0.0,1,11,1.5,can you use the wii u pro controller on the wii,nq:6034599695278533930 | nq:935418947813312284 | nq:6554684808053745285 | nq:-1582234629547061501 | nq:982203609098316932,nq:6034599695278533930
train,Rewrite-all keyword,keyword_compress,6034599695278533930,can you use the wii u pro controller on the wii,1.0,1.0,1.0,0.0,1,8,1.5,can you use wii u pro controller wii,nq:6034599695278533930 | nq:935418947813312284 | nq:-3001662032923593229 | nq:2620904320274887581 | nq:-1582234629547061501,nq:6034599695278533930
train,Rewrite-all entity expansion,entity_expand,6034599695278533930,can you use the wii u pro controller on the wii,1.0,1.0,1.0,0.0,1,7,1.5,can you use wii u pro controller,nq:6034599695278533930 | nq:935418947813312284 | nq:-3001662032923593229 | nq:2620904320274887581 | nq:-1582234629547061501,nq:6034599695278533930
train,Train-best fixed rewrite,keyword_compress,6034599695278533930,can you use the wii u pro controller on the wii,1.0,1.0,1.0,0.0,1,8,1.5,can you use wii u pro controller wii,nq:6034599695278533930 | nq:935418947813312284 | nq:-3001662032923593229 | nq:2620904320274887581 | nq:-1582234629547061501,nq:6034599695278533930
train,Selective bandit,keep,6034599695278533930,can you use the wii u pro controller on the wii,1.0,1.0,1.0,0.0,1,11,1.5,can you use the wii u pro controller on the wii,nq:6034599695278533930 | nq:935418947813312284 | nq:6554684808053745285 | nq:-1582234629547061501 | nq:982203609098316932,nq:6034599695278533930
train,Oracle best action,keep,6034599695278533930,can you use the wii u pro controller on the wii,1.0,1.0,1.0,0.0,1,11,1.5,can you use the wii u pro controller on the wii,nq:6034599695278533930 | nq:935418947813312284 | nq:6554684808053745285 | nq:-1582234629547061501 | nq:982203609098316932,nq:6034599695278533930
train,Vanilla BM25,keep,-7047954345271309528,prior to 1948 north and south vietnam were a part of,1.0,1.0,1.0,0.0,1,11,1.5,prior to 1948 north and south vietnam were a part of,nq:-7047954345271309528 | nq:-3523873602178513305 | nq:-2614991144147210745 | nq:2859889984890627668 | nq:-2398576916067490009,nq:-7047954345271309528
train,Rewrite-all keyword,keyword_compress,-7047954345271309528,prior to 1948 north and south vietnam were a part of,1.0,1.0,1.0,0.0,1,6,1.5,prior 1948 north south vietnam part,nq:-7047954345271309528 | nq:-3523873602178513305 | nq:-2614991144147210745 | nq:2859889984890627668 | nq:1002962494655967639,nq:-7047954345271309528
train,Rewrite-all entity expansion,entity_expand,-7047954345271309528,prior to 1948 north and south vietnam were a part of,1.0,1.0,1.0,0.0,1,6,1.5,prior 1948 north south vietnam part,nq:-7047954345271309528 | nq:-3523873602178513305 | nq:-2614991144147210745 | nq:2859889984890627668 | nq:1002962494655967639,nq:-7047954345271309528
train,Train-best fixed rewrite,keyword_compress,-7047954345271309528,prior to 1948 north and south vietnam were a part of,1.0,1.0,1.0,0.0,1,6,1.5,prior 1948 north south vietnam part,nq:-7047954345271309528 | nq:-3523873602178513305 | nq:-2614991144147210745 | nq:2859889984890627668 | nq:1002962494655967639,nq:-7047954345271309528
train,Selective bandit,keep,-7047954345271309528,prior to 1948 north and south vietnam were a part of,1.0,1.0,1.0,0.0,1,11,1.5,prior to 1948 north and south vietnam were a part of,nq:-7047954345271309528 | nq:-3523873602178513305 | nq:-2614991144147210745 | nq:2859889984890627668 | nq:-2398576916067490009,nq:-7047954345271309528
train,Oracle best action,keep,-7047954345271309528,prior to 1948 north and south vietnam were a part of,1.0,1.0,1.0,0.0,1,11,1.5,prior to 1948 north and south vietnam were a part of,nq:-7047954345271309528 | nq:-3523873602178513305 | nq:-2614991144147210745 | nq:2859889984890627668 | nq:-2398576916067490009,nq:-7047954345271309528
train,Vanilla BM25,keep,8899428559590350976,do us citizens need a visa for kuala lumpur,1.0,1.0,1.0,0.0,1,9,1.5,do us citizens need a visa for kuala lumpur,nq:8899428559590350976 | nq:3161776598162050484 | nq:-8972183967530424533 | nq:3371658713053301705 | nq:-6831117546976231492,nq:8899428559590350976
train,Rewrite-all keyword,keyword_compress,8899428559590350976,do us citizens need a visa for kuala lumpur,1.0,1.0,1.0,0.0,1,6,1.5,us citizens need visa kuala lumpur,nq:8899428559590350976 | nq:3161776598162050484 | nq:-6831117546976231492 | nq:624776933586204232 | nq:-8972183967530424533,nq:8899428559590350976
train,Rewrite-all entity expansion,entity_expand,8899428559590350976,do us citizens need a visa for kuala lumpur,1.0,1.0,1.0,0.0,1,6,1.5,us citizens need visa kuala lumpur,nq:8899428559590350976 | nq:3161776598162050484 | nq:-6831117546976231492 | nq:624776933586204232 | nq:-8972183967530424533,nq:8899428559590350976
train,Train-best fixed rewrite,keyword_compress,8899428559590350976,do us citizens need a visa for kuala lumpur,1.0,1.0,1.0,0.0,1,6,1.5,us citizens need visa kuala lumpur,nq:8899428559590350976 | nq:3161776598162050484 | nq:-6831117546976231492 | nq:624776933586204232 | nq:-8972183967530424533,nq:8899428559590350976
train,Selective bandit,keyword_compress,8899428559590350976,do us citizens need a visa for kuala lumpur,1.0,1.0,1.0,0.0,1,6,1.5,us citizens need visa kuala lumpur,nq:8899428559590350976 | nq:3161776598162050484 | nq:-6831117546976231492 | nq:624776933586204232 | nq:-8972183967530424533,nq:8899428559590350976
train,Oracle best action,keep,8899428559590350976,do us citizens need a visa for kuala lumpur,1.0,1.0,1.0,0.0,1,9,1.5,do us citizens need a visa for kuala lumpur,nq:8899428559590350976 | nq:3161776598162050484 | nq:-8972183967530424533 | nq:3371658713053301705 | nq:-6831117546976231492,nq:8899428559590350976
train,Vanilla BM25,keep,5046330903295447703,when did they stop making pull tabs on beer cans,1.0,1.0,1.0,0.0,1,10,1.5,when did they stop making pull tabs on beer cans,nq:5046330903295447703 | nq:-8362897406923373409 | nq:3860011458309154397 | nq:-1578435739686985671 | nq:-7139820502339748816,nq:5046330903295447703
train,Rewrite-all keyword,keyword_compress,5046330903295447703,when did they stop making pull tabs on beer cans,1.0,1.0,1.0,0.0,1,7,1.5,they stop making pull tabs beer cans,nq:5046330903295447703 | nq:-8362897406923373409 | nq:-1578435739686985671 | nq:1282655845578356 | nq:-5372667077951673175,nq:5046330903295447703
train,Rewrite-all entity expansion,entity_expand,5046330903295447703,when did they stop making pull tabs on beer cans,1.0,1.0,1.0,0.0,1,7,1.5,they stop making pull tabs beer cans,nq:5046330903295447703 | nq:-8362897406923373409 | nq:-1578435739686985671 | nq:1282655845578356 | nq:-5372667077951673175,nq:5046330903295447703
train,Train-best fixed rewrite,keyword_compress,5046330903295447703,when did they stop making pull tabs on beer cans,1.0,1.0,1.0,0.0,1,7,1.5,they stop making pull tabs beer cans,nq:5046330903295447703 | nq:-8362897406923373409 | nq:-1578435739686985671 | nq:1282655845578356 | nq:-5372667077951673175,nq:5046330903295447703
train,Selective bandit,keep,5046330903295447703,when did they stop making pull tabs on beer cans,1.0,1.0,1.0,0.0,1,10,1.5,when did they stop making pull tabs on beer cans,nq:5046330903295447703 | nq:-8362897406923373409 | nq:3860011458309154397 | nq:-1578435739686985671 | nq:-7139820502339748816,nq:5046330903295447703
train,Oracle best action,keep,5046330903295447703,when did they stop making pull tabs on beer cans,1.0,1.0,1.0,0.0,1,10,1.5,when did they stop making pull tabs on beer cans,nq:5046330903295447703 | nq:-8362897406923373409 | nq:3860011458309154397 | nq:-1578435739686985671 | nq:-7139820502339748816,nq:5046330903295447703
train,Vanilla BM25,keep,-8045833528701674110,which of the following was not a major battle of world war i,1.0,1.0,1.0,0.0,1,13,1.5,which of the following was not a major battle of world war i,nq:-8045833528701674110 | nq:810060125994185205 | nq:6420343736563383990 | nq:-3741918003226406702 | nq:5933037193128057305,nq:-8045833528701674110
train,Rewrite-all keyword,keyword_compress,-8045833528701674110,which of the following was not a major battle of world war i,1.0,1.0,1.0,0.0,1,7,1.5,following not major battle world war i,nq:-8045833528701674110 | nq:810060125994185205 | nq:-3741918003226406702 | nq:6565178863987366953 | nq:6420343736563383990,nq:-8045833528701674110
train,Rewrite-all entity expansion,entity_expand,-8045833528701674110,which of the following was not a major battle of world war i,1.0,1.0,1.0,0.0,1,7,1.5,following not major battle world war i,nq:-8045833528701674110 | nq:810060125994185205 | nq:-3741918003226406702 | nq:6565178863987366953 | nq:6420343736563383990,nq:-8045833528701674110
train,Train-best fixed rewrite,keyword_compress,-8045833528701674110,which of the following was not a major battle of world war i,1.0,1.0,1.0,0.0,1,7,1.5,following not major battle world war i,nq:-8045833528701674110 | nq:810060125994185205 | nq:-3741918003226406702 | nq:6565178863987366953 | nq:6420343736563383990,nq:-8045833528701674110
train,Selective bandit,keep,-8045833528701674110,which of the following was not a major battle of world war i,1.0,1.0,1.0,0.0,1,13,1.5,which of the following was not a major battle of world war i,nq:-8045833528701674110 | nq:810060125994185205 | nq:6420343736563383990 | nq:-3741918003226406702 | nq:5933037193128057305,nq:-8045833528701674110
train,Oracle best action,keep,-8045833528701674110,which of the following was not a major battle of world war i,1.0,1.0,1.0,0.0,1,13,1.5,which of the following was not a major battle of world war i,nq:-8045833528701674110 | nq:810060125994185205 | nq:6420343736563383990 | nq:-3741918003226406702 | nq:5933037193128057305,nq:-8045833528701674110
train,Vanilla BM25,keep,1033762063117474533,how many books are in the diary of a whimpy kid series,1.0,1.0,1.0,0.0,1,12,1.5,how many books are in the diary of a whimpy kid series,nq:1033762063117474533 | nq:-5942357491167725852 | nq:-2539161215037702447 | nq:2090547631524665717 | nq:-8713431644569888719,nq:1033762063117474533
train,Rewrite-all keyword,keyword_compress,1033762063117474533,how many books are in the diary of a whimpy kid series,1.0,1.0,1.0,0.0,1,6,1.5,many books diary whimpy kid series,nq:1033762063117474533 | nq:-5942357491167725852 | nq:8518872418407042794 | nq:2090547631524665717 | nq:2372948205394360366,nq:1033762063117474533
train,Rewrite-all entity expansion,entity_expand,1033762063117474533,how many books are in the diary of a whimpy kid series,1.0,1.0,1.0,0.0,1,6,1.5,many books diary whimpy kid series,nq:1033762063117474533 | nq:-5942357491167725852 | nq:8518872418407042794 | nq:2090547631524665717 | nq:2372948205394360366,nq:1033762063117474533
train,Train-best fixed rewrite,keyword_compress,1033762063117474533,how many books are in the diary of a whimpy kid series,1.0,1.0,1.0,0.0,1,6,1.5,many books diary whimpy kid series,nq:1033762063117474533 | nq:-5942357491167725852 | nq:8518872418407042794 | nq:2090547631524665717 | nq:2372948205394360366,nq:1033762063117474533
train,Selective bandit,keep,1033762063117474533,how many books are in the diary of a whimpy kid series,1.0,1.0,1.0,0.0,1,12,1.5,how many books are in the diary of a whimpy kid series,nq:1033762063117474533 | nq:-5942357491167725852 | nq:-2539161215037702447 | nq:2090547631524665717 | nq:-8713431644569888719,nq:1033762063117474533
train,Oracle best action,keep,1033762063117474533,how many books are in the diary of a whimpy kid series,1.0,1.0,1.0,0.0,1,12,1.5,how many books are in the diary of a whimpy kid series,nq:1033762063117474533 | nq:-5942357491167725852 | nq:-2539161215037702447 | nq:2090547631524665717 | nq:-8713431644569888719,nq:1033762063117474533
train,Vanilla BM25,keep,2090547631524665717,when was the last episode of the flash aired,1.0,1.0,1.0,0.0,1,9,1.5,when was the last episode of the flash aired,nq:2090547631524665717 | nq:7996383088631167889 | nq:-6719831189568463411 | nq:-1640714294501064196 | nq:5062184728482203596,nq:2090547631524665717
train,Rewrite-all keyword,keyword_compress,2090547631524665717,when was the last episode of the flash aired,1.0,1.0,1.0,0.0,1,4,1.5,last episode flash aired,nq:2090547631524665717 | nq:7996383088631167889 | nq:8703310985700123593 | nq:5062184728482203596 | nq:-7326729858763272108,nq:2090547631524665717
train,Rewrite-all entity expansion,entity_expand,2090547631524665717,when was the last episode of the flash aired,1.0,1.0,1.0,0.0,1,4,1.5,last episode flash aired,nq:2090547631524665717 | nq:7996383088631167889 | nq:8703310985700123593 | nq:5062184728482203596 | nq:-7326729858763272108,nq:2090547631524665717
train,Train-best fixed rewrite,keyword_compress,2090547631524665717,when was the last episode of the flash aired,1.0,1.0,1.0,0.0,1,4,1.5,last episode flash aired,nq:2090547631524665717 | nq:7996383088631167889 | nq:8703310985700123593 | nq:5062184728482203596 | nq:-7326729858763272108,nq:2090547631524665717
train,Selective bandit,keep,2090547631524665717,when was the last episode of the flash aired,1.0,1.0,1.0,0.0,1,9,1.5,when was the last episode of the flash aired,nq:2090547631524665717 | nq:7996383088631167889 | nq:-6719831189568463411 | nq:-1640714294501064196 | nq:5062184728482203596,nq:2090547631524665717
train,Oracle best action,keep,2090547631524665717,when was the last episode of the flash aired,1.0,1.0,1.0,0.0,1,9,1.5,when was the last episode of the flash aired,nq:2090547631524665717 | nq:7996383088631167889 | nq:-6719831189568463411 | nq:-1640714294501064196 | nq:5062184728482203596,nq:2090547631524665717
train,Vanilla BM25,keep,7236492039847101221,when did they start adding zinc to pennies,0.0,0.0,0.0,0.0,1,8,0.0,when did they start adding zinc to pennies,nq:624776933586204232 | nq:-8362897406923373409 | nq:-7275272659885289884 | nq:-1762735185903280553 | nq:-1545150092700302635,nq:7236492039847101221
train,Rewrite-all keyword,keyword_compress,7236492039847101221,when did they start adding zinc to pennies,1.0,0.5,0.6309297535714575,0.0,1,5,1.25,they start adding zinc pennies,nq:-8362897406923373409 | nq:7236492039847101221 | nq:-1762735185903280553 | nq:-1545150092700302635 | nq:-7275272659885289884,nq:7236492039847101221
train,Rewrite-all entity expansion,entity_expand,7236492039847101221,when did they start adding zinc to pennies,1.0,0.5,0.6309297535714575,0.0,1,5,1.25,they start adding zinc pennies,nq:-8362897406923373409 | nq:7236492039847101221 | nq:-1762735185903280553 | nq:-1545150092700302635 | nq:-7275272659885289884,nq:7236492039847101221
train,Train-best fixed rewrite,keyword_compress,7236492039847101221,when did they start adding zinc to pennies,1.0,0.5,0.6309297535714575,0.0,1,5,1.25,they start adding zinc pennies,nq:-8362897406923373409 | nq:7236492039847101221 | nq:-1762735185903280553 | nq:-1545150092700302635 | nq:-7275272659885289884,nq:7236492039847101221
