dataset,split,qid,question,gold_answer,retrieval_method,retrieval_action,reader,predicted_answer,reader_score,reader_passage_id,exact_match,f1,recall_at_5,mrr,ndcg_at_5,retrieval_calls,retrieval_reward,top_docs,gold_docs,missing_doc_count,claim_scope
hotpot,test,5a77aa8655429949eeb29f22,"What cast member of Flashbacks of a Fool was educated at Bryanston School in Blandford, Dorset?",Emilia Fox,Vanilla BM25,bm25_keep,lexical,"She was educated at Bryanston School in Blandford, Dorset.",0.5555555555555556,Emilia Fox,0.0,0.0,1.0,1.0,1.0,1.0,1.5,Flashbacks of a Fool | Emilia Fox | Blandford United F.C. | John Pearce (handballer) | Bryanston,Emilia Fox | Flashbacks of a Fool,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a83d0845542996488c2e4e6,World for Ransom was directed by the producer notable for which 1974 film?,The Longest Yard,Selective retrieval policy,dense_keep,answer_type,Robert Aldrich,0.5714285714285714,World for Ransom,0.0,0.0,1.0,1.0,0.8772153153380493,1.0,1.5,World for Ransom | John Kemeny (film producer) | Paulo Thiago (director) | Robert Aldrich | Arnljot Berg,Robert Aldrich | World for Ransom,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7cd28c554299452d57ba80,What Swiss football forward currently plays for the Swiss football club founded in 1905?,Andrea Locatelli,Vanilla BM25,bm25_keep,lexical,Andrea Locatelli (born 23 September 1989) is a Swiss football forward who currently plays for FC Chiasso.,0.625,Andrea Locatelli (footballer),0.0,0.2222222222222222,1.0,1.0,1.0,1.0,1.5,FC Chiasso | Andrea Locatelli (footballer) | Maeva Sarrasin | FC Tuggen | FC Echallens,Andrea Locatelli (footballer) | FC Chiasso,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7cd28c554299452d57ba80,What Swiss football forward currently plays for the Swiss football club founded in 1905?,Andrea Locatelli,Vanilla BM25,bm25_keep,span,Andrea Locatelli,0.625,Andrea Locatelli (footballer),1.0,1.0,1.0,1.0,1.0,1.0,1.5,FC Chiasso | Andrea Locatelli (footballer) | Maeva Sarrasin | FC Tuggen | FC Echallens,Andrea Locatelli (footballer) | FC Chiasso,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7cd28c554299452d57ba80,What Swiss football forward currently plays for the Swiss football club founded in 1905?,Andrea Locatelli,Vanilla BM25,bm25_keep,answer_type,Andrea Locatelli,0.625,Andrea Locatelli (footballer),1.0,1.0,1.0,1.0,1.0,1.0,1.5,FC Chiasso | Andrea Locatelli (footballer) | Maeva Sarrasin | FC Tuggen | FC Echallens,Andrea Locatelli (footballer) | FC Chiasso,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7cd28c554299452d57ba80,What Swiss football forward currently plays for the Swiss football club founded in 1905?,Andrea Locatelli,Train-best retrieval action,hybrid_keyword,lexical,Andrea Locatelli (born 23 September 1989) is a Swiss football forward who currently plays for FC Chiasso.,0.625,Andrea Locatelli (footballer),0.0,0.2222222222222222,1.0,1.0,0.8772153153380493,2.0,1.47,FC Chiasso | FC Zürich | FC Tuggen | Andrea Locatelli (footballer) | Maeva Sarrasin,Andrea Locatelli (footballer) | FC Chiasso,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7cd28c554299452d57ba80,What Swiss football forward currently plays for the Swiss football club founded in 1905?,Andrea Locatelli,Train-best retrieval action,hybrid_keyword,span,Andrea Locatelli,0.625,Andrea Locatelli (footballer),1.0,1.0,1.0,1.0,0.8772153153380493,2.0,1.47,FC Chiasso | FC Zürich | FC Tuggen | Andrea Locatelli (footballer) | Maeva Sarrasin,Andrea Locatelli (footballer) | FC Chiasso,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7cd28c554299452d57ba80,What Swiss football forward currently plays for the Swiss football club founded in 1905?,Andrea Locatelli,Train-best retrieval action,hybrid_keyword,answer_type,Andrea Locatelli,0.625,Andrea Locatelli (footballer),1.0,1.0,1.0,1.0,0.8772153153380493,2.0,1.47,FC Chiasso | FC Zürich | FC Tuggen | Andrea Locatelli (footballer) | Maeva Sarrasin,Andrea Locatelli (footballer) | FC Chiasso,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7cd28c554299452d57ba80,What Swiss football forward currently plays for the Swiss football club founded in 1905?,Andrea Locatelli,Selective retrieval policy,hybrid_keyword,lexical,Andrea Locatelli (born 23 September 1989) is a Swiss football forward who currently plays for FC Chiasso.,0.625,Andrea Locatelli (footballer),0.0,0.2222222222222222,1.0,1.0,0.8772153153380493,2.0,1.47,FC Chiasso | FC Zürich | FC Tuggen | Andrea Locatelli (footballer) | Maeva Sarrasin,Andrea Locatelli (footballer) | FC Chiasso,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7cd28c554299452d57ba80,What Swiss football forward currently plays for the Swiss football club founded in 1905?,Andrea Locatelli,Selective retrieval policy,hybrid_keyword,span,Andrea Locatelli,0.625,Andrea Locatelli (footballer),1.0,1.0,1.0,1.0,0.8772153153380493,2.0,1.47,FC Chiasso | FC Zürich | FC Tuggen | Andrea Locatelli (footballer) | Maeva Sarrasin,Andrea Locatelli (footballer) | FC Chiasso,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a7cd28c554299452d57ba80,What Swiss football forward currently plays for the Swiss football club founded in 1905?,Andrea Locatelli,Selective retrieval policy,hybrid_keyword,answer_type,Andrea Locatelli,0.625,Andrea Locatelli (footballer),1.0,1.0,1.0,1.0,0.8772153153380493,2.0,1.47,FC Chiasso | FC Zürich | FC Tuggen | Andrea Locatelli (footballer) | Maeva Sarrasin,Andrea Locatelli (footballer) | FC Chiasso,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5a8435542992663a4f208,What is the nationality of the scientist who invented in Tribometer?,Dutch,Vanilla BM25,bm25_keep,lexical,"The description ""Polish"" refers to the nationality of logician Jan Łukasiewicz, who invented Polish notation in 1924.",0.5,Reverse Polish notation,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,Tribometer | Goralenvolk | Reverse Polish notation | International Prize for Biology | Polish notation,Pieter van Musschenbroek | Tribometer,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5a8435542992663a4f208,What is the nationality of the scientist who invented in Tribometer?,Dutch,Vanilla BM25,bm25_keep,span,Polish,0.5,Reverse Polish notation,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,Tribometer | Goralenvolk | Reverse Polish notation | International Prize for Biology | Polish notation,Pieter van Musschenbroek | Tribometer,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5a8435542992663a4f208,What is the nationality of the scientist who invented in Tribometer?,Dutch,Vanilla BM25,bm25_keep,answer_type,Polish,0.5,Reverse Polish notation,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,Tribometer | Goralenvolk | Reverse Polish notation | International Prize for Biology | Polish notation,Pieter van Musschenbroek | Tribometer,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5a8435542992663a4f208,What is the nationality of the scientist who invented in Tribometer?,Dutch,Train-best retrieval action,hybrid_keyword,lexical,"The description ""Polish"" refers to the nationality of logician Jan Łukasiewicz, who invented Polish notation in 1924.",0.5,Reverse Polish notation,0.0,0.0,1.0,1.0,0.9197207891481876,2.0,1.47,Tribometer | József Károly Hell | Pieter van Musschenbroek | Reverse Polish notation | Polish notation,Pieter van Musschenbroek | Tribometer,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5a8435542992663a4f208,What is the nationality of the scientist who invented in Tribometer?,Dutch,Train-best retrieval action,hybrid_keyword,span,Polish,0.5,Reverse Polish notation,0.0,0.0,1.0,1.0,0.9197207891481876,2.0,1.47,Tribometer | József Károly Hell | Pieter van Musschenbroek | Reverse Polish notation | Polish notation,Pieter van Musschenbroek | Tribometer,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5a8435542992663a4f208,What is the nationality of the scientist who invented in Tribometer?,Dutch,Train-best retrieval action,hybrid_keyword,answer_type,Polish,0.5,Reverse Polish notation,0.0,0.0,1.0,1.0,0.9197207891481876,2.0,1.47,Tribometer | József Károly Hell | Pieter van Musschenbroek | Reverse Polish notation | Polish notation,Pieter van Musschenbroek | Tribometer,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5a8435542992663a4f208,What is the nationality of the scientist who invented in Tribometer?,Dutch,Selective retrieval policy,dense_keep,lexical,"The Marcel Benoist Prize, offered by the Marcel Benoist Foundation, is a monetary prize that has been offered annually since 1920 to a scientist of Swiss nationality or residency who has made the most useful scientific discovery.",0.5,Marcel Benoist Prize,0.0,0.0,1.0,1.0,1.0,1.0,1.5,Tribometer | Pieter van Musschenbroek | József Károly Hell | Marcel Benoist Prize | International Prize for Biology,Pieter van Musschenbroek | Tribometer,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5a8435542992663a4f208,What is the nationality of the scientist who invented in Tribometer?,Dutch,Selective retrieval policy,dense_keep,span,The Marcel Benoist Prize,0.5,Marcel Benoist Prize,0.0,0.0,1.0,1.0,1.0,1.0,1.5,Tribometer | Pieter van Musschenbroek | József Károly Hell | Marcel Benoist Prize | International Prize for Biology,Pieter van Musschenbroek | Tribometer,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5a8435542992663a4f208,What is the nationality of the scientist who invented in Tribometer?,Dutch,Selective retrieval policy,dense_keep,answer_type,The Marcel Benoist Prize,0.5,Marcel Benoist Prize,0.0,0.0,1.0,1.0,1.0,1.0,1.5,Tribometer | Pieter van Musschenbroek | József Károly Hell | Marcel Benoist Prize | International Prize for Biology,Pieter van Musschenbroek | Tribometer,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a89810655429946c8d6e929,How long is the river The Atherton Bridge spans?,37.5,Vanilla BM25,bm25_keep,lexical,"The Colorado River Bridge at Bastrop is a 1285 ft -long bridge with three steel truss spans and concrete piers that crosses the Colorado River as part of Loop 150 through Bastrop, Texas.",0.8,Colorado River Bridge at Bastrop,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,"Atherton Bridge | Colorado River Bridge at Bastrop | Monocacy River bridge and viaduct | Pit River Bridge | Columbia River Bridge (Bridgeport, Washington)",Atherton Bridge | Nashua River,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a89810655429946c8d6e929,How long is the river The Atherton Bridge spans?,37.5,Vanilla BM25,bm25_keep,span,The Colorado River Bridge,0.8,Colorado River Bridge at Bastrop,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,"Atherton Bridge | Colorado River Bridge at Bastrop | Monocacy River bridge and viaduct | Pit River Bridge | Columbia River Bridge (Bridgeport, Washington)",Atherton Bridge | Nashua River,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a89810655429946c8d6e929,How long is the river The Atherton Bridge spans?,37.5,Vanilla BM25,bm25_keep,answer_type,The Colorado River Bridge,0.8,Colorado River Bridge at Bastrop,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,"Atherton Bridge | Colorado River Bridge at Bastrop | Monocacy River bridge and viaduct | Pit River Bridge | Columbia River Bridge (Bridgeport, Washington)",Atherton Bridge | Nashua River,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a89810655429946c8d6e929,How long is the river The Atherton Bridge spans?,37.5,Train-best retrieval action,hybrid_keyword,lexical,"The Colorado River Bridge at Bastrop is a 1285 ft -long bridge with three steel truss spans and concrete piers that crosses the Colorado River as part of Loop 150 through Bastrop, Texas.",0.8,Colorado River Bridge at Bastrop,0.0,0.0,0.5,1.0,0.6131471927654584,2.0,0.97,Atherton Bridge | Colorado River Bridge at Bastrop | Port Mann Bridge | Pit River Bridge | Monocacy River bridge and viaduct,Atherton Bridge | Nashua River,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a89810655429946c8d6e929,How long is the river The Atherton Bridge spans?,37.5,Train-best retrieval action,hybrid_keyword,span,The Colorado River Bridge,0.8,Colorado River Bridge at Bastrop,0.0,0.0,0.5,1.0,0.6131471927654584,2.0,0.97,Atherton Bridge | Colorado River Bridge at Bastrop | Port Mann Bridge | Pit River Bridge | Monocacy River bridge and viaduct,Atherton Bridge | Nashua River,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a89810655429946c8d6e929,How long is the river The Atherton Bridge spans?,37.5,Train-best retrieval action,hybrid_keyword,answer_type,The Colorado River Bridge,0.8,Colorado River Bridge at Bastrop,0.0,0.0,0.5,1.0,0.6131471927654584,2.0,0.97,Atherton Bridge | Colorado River Bridge at Bastrop | Port Mann Bridge | Pit River Bridge | Monocacy River bridge and viaduct,Atherton Bridge | Nashua River,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a89810655429946c8d6e929,How long is the river The Atherton Bridge spans?,37.5,Selective retrieval policy,hybrid_keyword,lexical,"The Colorado River Bridge at Bastrop is a 1285 ft -long bridge with three steel truss spans and concrete piers that crosses the Colorado River as part of Loop 150 through Bastrop, Texas.",0.8,Colorado River Bridge at Bastrop,0.0,0.0,0.5,1.0,0.6131471927654584,2.0,0.97,Atherton Bridge | Colorado River Bridge at Bastrop | Port Mann Bridge | Pit River Bridge | Monocacy River bridge and viaduct,Atherton Bridge | Nashua River,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a89810655429946c8d6e929,How long is the river The Atherton Bridge spans?,37.5,Selective retrieval policy,hybrid_keyword,span,The Colorado River Bridge,0.8,Colorado River Bridge at Bastrop,0.0,0.0,0.5,1.0,0.6131471927654584,2.0,0.97,Atherton Bridge | Colorado River Bridge at Bastrop | Port Mann Bridge | Pit River Bridge | Monocacy River bridge and viaduct,Atherton Bridge | Nashua River,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a89810655429946c8d6e929,How long is the river The Atherton Bridge spans?,37.5,Selective retrieval policy,hybrid_keyword,answer_type,The Colorado River Bridge,0.8,Colorado River Bridge at Bastrop,0.0,0.0,0.5,1.0,0.6131471927654584,2.0,0.97,Atherton Bridge | Colorado River Bridge at Bastrop | Port Mann Bridge | Pit River Bridge | Monocacy River bridge and viaduct,Atherton Bridge | Nashua River,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a88bd1d554299206df2b357,"When did the character on Grey's Anatomy, played by the same actor who portrayed Rev James Lawson in ""Lee Daniel's The Butler"", debut?","season six, episode 5, ""Invasion""",Vanilla BM25,bm25_keep,lexical,"is a fictional character from ABC prime time medical drama, ""Grey's Anatomy"", portrayed by actor Jesse Williams.",0.4,Jackson Avery,0.0,0.0,1.0,1.0,1.0,1.0,1.5,Jesse Williams (actor) | Jackson Avery | The Plants | James Lapslie | James Rae Forgan,Jackson Avery | Jesse Williams (actor),0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a88bd1d554299206df2b357,"When did the character on Grey's Anatomy, played by the same actor who portrayed Rev James Lawson in ""Lee Daniel's The Butler"", debut?","season six, episode 5, ""Invasion""",Vanilla BM25,bm25_keep,span,Jesse Williams,0.4,Jackson Avery,0.0,0.0,1.0,1.0,1.0,1.0,1.5,Jesse Williams (actor) | Jackson Avery | The Plants | James Lapslie | James Rae Forgan,Jackson Avery | Jesse Williams (actor),0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a88bd1d554299206df2b357,"When did the character on Grey's Anatomy, played by the same actor who portrayed Rev James Lawson in ""Lee Daniel's The Butler"", debut?","season six, episode 5, ""Invasion""",Vanilla BM25,bm25_keep,answer_type,Jesse Williams,0.4,Jackson Avery,0.0,0.0,1.0,1.0,1.0,1.0,1.5,Jesse Williams (actor) | Jackson Avery | The Plants | James Lapslie | James Rae Forgan,Jackson Avery | Jesse Williams (actor),0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a88bd1d554299206df2b357,"When did the character on Grey's Anatomy, played by the same actor who portrayed Rev James Lawson in ""Lee Daniel's The Butler"", debut?","season six, episode 5, ""Invasion""",Train-best retrieval action,hybrid_keyword,lexical,"is a fictional character from ABC prime time medical drama, ""Grey's Anatomy"", portrayed by actor Jesse Williams.",0.4,Jackson Avery,0.0,0.0,1.0,1.0,1.0,2.0,1.47,Jesse Williams (actor) | Jackson Avery | Peter Lawson (cricketer) | James Lapslie | Thomas J. Lawson,Jackson Avery | Jesse Williams (actor),0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a88bd1d554299206df2b357,"When did the character on Grey's Anatomy, played by the same actor who portrayed Rev James Lawson in ""Lee Daniel's The Butler"", debut?","season six, episode 5, ""Invasion""",Train-best retrieval action,hybrid_keyword,span,Jesse Williams,0.4,Jackson Avery,0.0,0.0,1.0,1.0,1.0,2.0,1.47,Jesse Williams (actor) | Jackson Avery | Peter Lawson (cricketer) | James Lapslie | Thomas J. Lawson,Jackson Avery | Jesse Williams (actor),0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a88bd1d554299206df2b357,"When did the character on Grey's Anatomy, played by the same actor who portrayed Rev James Lawson in ""Lee Daniel's The Butler"", debut?","season six, episode 5, ""Invasion""",Train-best retrieval action,hybrid_keyword,answer_type,Jesse Williams,0.4,Jackson Avery,0.0,0.0,1.0,1.0,1.0,2.0,1.47,Jesse Williams (actor) | Jackson Avery | Peter Lawson (cricketer) | James Lapslie | Thomas J. Lawson,Jackson Avery | Jesse Williams (actor),0,tiny_realdata_policy_reader_diagnostic
