split,method,qid,question,action_trace,recall_at_5,mrr,ndcg_at_5,reward,cost,retrieval_calls,top_docs,gold_docs
train,Vanilla BM25,5a7a567255429941d65f25bd,What was Iqbal F. Qadir on when he participated in an attack on a radar station located on western shore of the Okhamandal Peninsula?,stop,1.0,1.0,1.0,1.5,0.0,1,Iqbal F. Qadir | Dwarka | NATO Ouvrage &quot;G&quot; | Mukachevo Radar Station | Radar Station (film),Dwarka | Iqbal F. Qadir
train,Oracle two-step,5abbb42555429931dba144af,Jean-Paul Sartre or George Bernard Shaw  have more influence on turn of the century literature?,stop,1.0,1.0,1.0,1.5,0.0,1,George Bernard Shaw | Jean-Paul Sartre | Jean-Paul Sartre Experience | The Transcendence of the Ego | Saint Genet,George Bernard Shaw | Jean-Paul Sartre
train,Vanilla BM25,5ab2f50a55429929539468cd,SkyJump Las Vegas is located at a hotel on what street?,stop,1.0,1.0,0.8772153153380493,1.5,0.0,1,SkyJump Las Vegas | SLS station | Trump International Hotel Las Vegas | Stratosphere Las Vegas | El Rancho Vegas,SkyJump Las Vegas | Stratosphere Las Vegas
train,Rewrite-all keyword,5ab2f50a55429929539468cd,SkyJump Las Vegas is located at a hotel on what street?,keyword_compress,1.0,1.0,0.9197207891481876,1.48,0.02,2,SkyJump Las Vegas | Trump International Hotel Las Vegas | Stratosphere Las Vegas | El Rancho Vegas | Macau Tower,SkyJump Las Vegas | Stratosphere Las Vegas
train,Rewrite-all entity,5ab2f50a55429929539468cd,SkyJump Las Vegas is located at a hotel on what street?,entity_expand,1.0,1.0,1.0,1.47,0.03,2,SkyJump Las Vegas | Stratosphere Las Vegas | Trump International Hotel Las Vegas | El Rancho Vegas | SLS station,SkyJump Las Vegas | Stratosphere Las Vegas
train,Train-best fixed trace,5ab2f50a55429929539468cd,SkyJump Las Vegas is located at a hotel on what street?,keyword_compress -> stop,1.0,1.0,0.9197207891481876,1.48,0.02,2,SkyJump Las Vegas | Trump International Hotel Las Vegas | Stratosphere Las Vegas | El Rancho Vegas | Macau Tower,SkyJump Las Vegas | Stratosphere Las Vegas
train,Multi-step FQI,5ab2f50a55429929539468cd,SkyJump Las Vegas is located at a hotel on what street?,stop,1.0,1.0,0.8772153153380493,1.5,0.0,1,SkyJump Las Vegas | SLS station | Trump International Hotel Las Vegas | Stratosphere Las Vegas | El Rancho Vegas,SkyJump Las Vegas | Stratosphere Las Vegas
train,Oracle two-step,5ab2f50a55429929539468cd,SkyJump Las Vegas is located at a hotel on what street?,stop,1.0,1.0,0.8772153153380493,1.5,0.0,1,SkyJump Las Vegas | SLS station | Trump International Hotel Las Vegas | Stratosphere Las Vegas | El Rancho Vegas,SkyJump Las Vegas | Stratosphere Las Vegas
train,Vanilla BM25,5a8781b65542993e715abf8f,Are David O. Russell and Tony Gatlif from the same country?,stop,0.5,1.0,0.6131471927654584,1.0,0.0,1,David O. Russell | Latcho Drom | Exils | Korkoro | Transylvania (film),David O. Russell | Tony Gatlif
train,Rewrite-all keyword,5a8781b65542993e715abf8f,Are David O. Russell and Tony Gatlif from the same country?,keyword_compress,1.0,1.0,1.0,1.48,0.02,2,David O. Russell | Tony Gatlif | Geronimo (2014 film) | Korkoro | Rona Hartner,David O. Russell | Tony Gatlif
train,Rewrite-all entity,5a8781b65542993e715abf8f,Are David O. Russell and Tony Gatlif from the same country?,entity_expand,1.0,1.0,1.0,1.465,0.035,2,David O. Russell | Tony Gatlif | Geronimo (2014 film) | Korkoro | Rona Hartner,David O. Russell | Tony Gatlif
train,Train-best fixed trace,5a8781b65542993e715abf8f,Are David O. Russell and Tony Gatlif from the same country?,keyword_compress -> stop,1.0,1.0,1.0,1.48,0.02,2,David O. Russell | Tony Gatlif | Geronimo (2014 film) | Korkoro | Rona Hartner,David O. Russell | Tony Gatlif
train,Multi-step FQI,5a8781b65542993e715abf8f,Are David O. Russell and Tony Gatlif from the same country?,keyword_compress -> stop,1.0,1.0,1.0,1.48,0.02,2,David O. Russell | Tony Gatlif | Geronimo (2014 film) | Korkoro | Rona Hartner,David O. Russell | Tony Gatlif
train,Oracle two-step,5a8781b65542993e715abf8f,Are David O. Russell and Tony Gatlif from the same country?,keyword_compress -> stop,1.0,1.0,1.0,1.48,0.02,2,David O. Russell | Tony Gatlif | Geronimo (2014 film) | Korkoro | Rona Hartner,David O. Russell | Tony Gatlif
train,Vanilla BM25,5aba6d4b5542994dbf019906,"Giuseppe Tornatore, an italian film director and screenwriter, wrote and directed his film ""The Best Offer"" in what language?",stop,1.0,1.0,1.0,1.5,0.0,1,Giuseppe Tornatore | The Best Offer | Cinema Paradiso | One Hundred Days in Palermo | Everybody's Fine (2009 film),Giuseppe Tornatore | The Best Offer
train,Rewrite-all keyword,5aba6d4b5542994dbf019906,"Giuseppe Tornatore, an italian film director and screenwriter, wrote and directed his film ""The Best Offer"" in what language?",keyword_compress,1.0,1.0,1.0,1.48,0.02,2,Giuseppe Tornatore | The Best Offer | Baarìa (film) | The Star Maker (1995 film) | Cinema Paradiso,Giuseppe Tornatore | The Best Offer
train,Rewrite-all entity,5aba6d4b5542994dbf019906,"Giuseppe Tornatore, an italian film director and screenwriter, wrote and directed his film ""The Best Offer"" in what language?",entity_expand,1.0,1.0,1.0,1.465,0.035,2,Giuseppe Tornatore | The Best Offer | The Star Maker (1995 film) | Baarìa (film) | Il camorrista,Giuseppe Tornatore | The Best Offer
train,Train-best fixed trace,5aba6d4b5542994dbf019906,"Giuseppe Tornatore, an italian film director and screenwriter, wrote and directed his film ""The Best Offer"" in what language?",keyword_compress -> stop,1.0,1.0,1.0,1.48,0.02,2,Giuseppe Tornatore | The Best Offer | Baarìa (film) | The Star Maker (1995 film) | Cinema Paradiso,Giuseppe Tornatore | The Best Offer
train,Multi-step FQI,5aba6d4b5542994dbf019906,"Giuseppe Tornatore, an italian film director and screenwriter, wrote and directed his film ""The Best Offer"" in what language?",stop,1.0,1.0,1.0,1.5,0.0,1,Giuseppe Tornatore | The Best Offer | Cinema Paradiso | One Hundred Days in Palermo | Everybody's Fine (2009 film),Giuseppe Tornatore | The Best Offer
train,Oracle two-step,5aba6d4b5542994dbf019906,"Giuseppe Tornatore, an italian film director and screenwriter, wrote and directed his film ""The Best Offer"" in what language?",stop,1.0,1.0,1.0,1.5,0.0,1,Giuseppe Tornatore | The Best Offer | Cinema Paradiso | One Hundred Days in Palermo | Everybody's Fine (2009 film),Giuseppe Tornatore | The Best Offer
train,Vanilla BM25,5ab42b8955429942dd415ea6,"Iola is a city along the Neosho River in a region of Kansas that can be defined by Woddson County in the northwest, and what county in the northeast?",stop,1.0,1.0,0.8772153153380493,1.5,0.0,1,"Southeast Kansas | Erie, Kansas | Octagon City | Iola, Kansas | Oswego, Kansas","Iola, Kansas | Southeast Kansas"
train,Rewrite-all keyword,5ab42b8955429942dd415ea6,"Iola is a city along the Neosho River in a region of Kansas that can be defined by Woddson County in the northwest, and what county in the northeast?",keyword_compress,1.0,1.0,1.0,1.48,0.02,2,"Southeast Kansas | Iola, Kansas | Erie, Kansas | Oswego, Kansas | Humboldt, Kansas","Iola, Kansas | Southeast Kansas"
train,Rewrite-all entity,5ab42b8955429942dd415ea6,"Iola is a city along the Neosho River in a region of Kansas that can be defined by Woddson County in the northwest, and what county in the northeast?",entity_expand,1.0,1.0,0.9197207891481876,1.465,0.035,2,"Southeast Kansas | Erie, Kansas | Iola, Kansas | Oswego, Kansas | Humboldt, Kansas","Iola, Kansas | Southeast Kansas"
train,Train-best fixed trace,5ab42b8955429942dd415ea6,"Iola is a city along the Neosho River in a region of Kansas that can be defined by Woddson County in the northwest, and what county in the northeast?",keyword_compress -> stop,1.0,1.0,1.0,1.48,0.02,2,"Southeast Kansas | Iola, Kansas | Erie, Kansas | Oswego, Kansas | Humboldt, Kansas","Iola, Kansas | Southeast Kansas"
train,Multi-step FQI,5ab42b8955429942dd415ea6,"Iola is a city along the Neosho River in a region of Kansas that can be defined by Woddson County in the northwest, and what county in the northeast?",stop,1.0,1.0,0.8772153153380493,1.5,0.0,1,"Southeast Kansas | Erie, Kansas | Octagon City | Iola, Kansas | Oswego, Kansas","Iola, Kansas | Southeast Kansas"
train,Oracle two-step,5ab42b8955429942dd415ea6,"Iola is a city along the Neosho River in a region of Kansas that can be defined by Woddson County in the northwest, and what county in the northeast?",stop,1.0,1.0,0.8772153153380493,1.5,0.0,1,"Southeast Kansas | Erie, Kansas | Octagon City | Iola, Kansas | Oswego, Kansas","Iola, Kansas | Southeast Kansas"
train,Vanilla BM25,5ae684925542995703ce8b71,Actor David Lee Stenstrom played the character Waldo the inventor in a TV show that ran on Nickelodeon during what yeras?,stop,1.0,1.0,0.9197207891481876,1.5,0.0,1,David Stenstrom | The Saturday Show (ITV TV series) | Out of Control (TV series) | Saurabh Pandey | The David Lee Roth Show,David Stenstrom | Out of Control (TV series)
train,Rewrite-all keyword,5ae684925542995703ce8b71,Actor David Lee Stenstrom played the character Waldo the inventor in a TV show that ran on Nickelodeon during what yeras?,keyword_compress,1.0,1.0,0.8772153153380493,1.48,0.02,2,David Stenstrom | Saurabh Pandey | The Saturday Show (ITV TV series) | Out of Control (TV series) | The David Lee Roth Show,David Stenstrom | Out of Control (TV series)
train,Rewrite-all entity,5ae684925542995703ce8b71,Actor David Lee Stenstrom played the character Waldo the inventor in a TV show that ran on Nickelodeon during what yeras?,entity_expand,1.0,1.0,0.8503449055347546,1.46,0.04,2,David Stenstrom | The David Lee Roth Show | Saurabh Pandey | The Saturday Show (ITV TV series) | Out of Control (TV series),David Stenstrom | Out of Control (TV series)
train,Train-best fixed trace,5ae684925542995703ce8b71,Actor David Lee Stenstrom played the character Waldo the inventor in a TV show that ran on Nickelodeon during what yeras?,keyword_compress -> stop,1.0,1.0,0.8772153153380493,1.48,0.02,2,David Stenstrom | Saurabh Pandey | The Saturday Show (ITV TV series) | Out of Control (TV series) | The David Lee Roth Show,David Stenstrom | Out of Control (TV series)
train,Multi-step FQI,5ae684925542995703ce8b71,Actor David Lee Stenstrom played the character Waldo the inventor in a TV show that ran on Nickelodeon during what yeras?,stop,1.0,1.0,0.9197207891481876,1.5,0.0,1,David Stenstrom | The Saturday Show (ITV TV series) | Out of Control (TV series) | Saurabh Pandey | The David Lee Roth Show,David Stenstrom | Out of Control (TV series)
train,Oracle two-step,5ae684925542995703ce8b71,Actor David Lee Stenstrom played the character Waldo the inventor in a TV show that ran on Nickelodeon during what yeras?,stop,1.0,1.0,0.9197207891481876,1.5,0.0,1,David Stenstrom | The Saturday Show (ITV TV series) | Out of Control (TV series) | Saurabh Pandey | The David Lee Roth Show,David Stenstrom | Out of Control (TV series)
train,Vanilla BM25,5ab80e1455429916710eafd7,"What part of the great power concerts such as the EU trio, the Nato Quint, the G7, and the G20, is Italy associated with?",stop,0.5,1.0,0.6131471927654584,1.0,0.0,1,Least of the Great Powers | Power (international relations) | NATO Quint | EU three | Foreign relations of Italy,G20 | Least of the Great Powers
train,Rewrite-all keyword,5ab80e1455429916710eafd7,"What part of the great power concerts such as the EU trio, the Nato Quint, the G7, and the G20, is Italy associated with?",keyword_compress,0.5,1.0,0.6131471927654584,0.98,0.02,2,Least of the Great Powers | NATO Quint | Power (international relations) | EU three | Foreign relations of Italy,G20 | Least of the Great Powers
train,Rewrite-all entity,5ab80e1455429916710eafd7,"What part of the great power concerts such as the EU trio, the Nato Quint, the G7, and the G20, is Italy associated with?",entity_expand,0.5,1.0,0.6131471927654584,0.97,0.03,2,Least of the Great Powers | NATO Quint | Power (international relations) | Foreign relations of Italy | EU three,G20 | Least of the Great Powers
train,Train-best fixed trace,5ab80e1455429916710eafd7,"What part of the great power concerts such as the EU trio, the Nato Quint, the G7, and the G20, is Italy associated with?",keyword_compress -> stop,0.5,1.0,0.6131471927654584,0.98,0.02,2,Least of the Great Powers | NATO Quint | Power (international relations) | EU three | Foreign relations of Italy,G20 | Least of the Great Powers
train,Multi-step FQI,5ab80e1455429916710eafd7,"What part of the great power concerts such as the EU trio, the Nato Quint, the G7, and the G20, is Italy associated with?",stop,0.5,1.0,0.6131471927654584,1.0,0.0,1,Least of the Great Powers | Power (international relations) | NATO Quint | EU three | Foreign relations of Italy,G20 | Least of the Great Powers
train,Oracle two-step,5ab80e1455429916710eafd7,"What part of the great power concerts such as the EU trio, the Nato Quint, the G7, and the G20, is Italy associated with?",stop,0.5,1.0,0.6131471927654584,1.0,0.0,1,Least of the Great Powers | Power (international relations) | NATO Quint | EU three | Foreign relations of Italy,G20 | Least of the Great Powers
train,Vanilla BM25,5a7f7c285542994857a76746,California joined the Union due to the passage of a package of how many separate bills?,stop,1.0,1.0,1.0,1.5,0.0,1,History of California before 1900 | Compromise of 1850 | Leonard Jan Le Vann | Russians in Kyrgyzstan | 1951 Polish–Soviet territorial exchange,Compromise of 1850 | History of California before 1900
train,Rewrite-all keyword,5a7f7c285542994857a76746,California joined the Union due to the passage of a package of how many separate bills?,keyword_compress,1.0,1.0,1.0,1.48,0.02,2,History of California before 1900 | Compromise of 1850 | Russian avant-garde | Breckland Forest | Leonard Jan Le Vann,Compromise of 1850 | History of California before 1900
train,Rewrite-all entity,5a7f7c285542994857a76746,California joined the Union due to the passage of a package of how many separate bills?,entity_expand,1.0,1.0,1.0,1.48,0.02,2,History of California before 1900 | Compromise of 1850 | Russian avant-garde | Breckland Forest | Leonard Jan Le Vann,Compromise of 1850 | History of California before 1900
train,Train-best fixed trace,5a7f7c285542994857a76746,California joined the Union due to the passage of a package of how many separate bills?,keyword_compress -> stop,1.0,1.0,1.0,1.48,0.02,2,History of California before 1900 | Compromise of 1850 | Russian avant-garde | Breckland Forest | Leonard Jan Le Vann,Compromise of 1850 | History of California before 1900
train,Multi-step FQI,5a7f7c285542994857a76746,California joined the Union due to the passage of a package of how many separate bills?,stop,1.0,1.0,1.0,1.5,0.0,1,History of California before 1900 | Compromise of 1850 | Leonard Jan Le Vann | Russians in Kyrgyzstan | 1951 Polish–Soviet territorial exchange,Compromise of 1850 | History of California before 1900
train,Oracle two-step,5a7f7c285542994857a76746,California joined the Union due to the passage of a package of how many separate bills?,stop,1.0,1.0,1.0,1.5,0.0,1,History of California before 1900 | Compromise of 1850 | Leonard Jan Le Vann | Russians in Kyrgyzstan | 1951 Polish–Soviet territorial exchange,Compromise of 1850 | History of California before 1900
train,Vanilla BM25,5a84de5f5542991dd0999e07,"Where was the father of the Jackson, Mississippi mayor elected in 2017 born?",stop,1.0,1.0,1.0,1.5,0.0,1,"Jackson mayoral election, 2017 | Chokwe Lumumba | Mayor of Watford | Josh Edward Cobangbang | Henriette Reker","Chokwe Lumumba | Jackson mayoral election, 2017"
train,Rewrite-all keyword,5a84de5f5542991dd0999e07,"Where was the father of the Jackson, Mississippi mayor elected in 2017 born?",keyword_compress,1.0,1.0,1.0,1.48,0.02,2,"Jackson mayoral election, 2017 | Chokwe Lumumba | Henriette Reker | Josh Edward Cobangbang | Mayor of Watford","Chokwe Lumumba | Jackson mayoral election, 2017"
train,Rewrite-all entity,5a84de5f5542991dd0999e07,"Where was the father of the Jackson, Mississippi mayor elected in 2017 born?",entity_expand,1.0,1.0,1.0,1.48,0.02,2,"Jackson mayoral election, 2017 | Chokwe Lumumba | Henriette Reker | Josh Edward Cobangbang | Mayor of Watford","Chokwe Lumumba | Jackson mayoral election, 2017"
train,Train-best fixed trace,5a84de5f5542991dd0999e07,"Where was the father of the Jackson, Mississippi mayor elected in 2017 born?",keyword_compress -> stop,1.0,1.0,1.0,1.48,0.02,2,"Jackson mayoral election, 2017 | Chokwe Lumumba | Henriette Reker | Josh Edward Cobangbang | Mayor of Watford","Chokwe Lumumba | Jackson mayoral election, 2017"
train,Multi-step FQI,5a84de5f5542991dd0999e07,"Where was the father of the Jackson, Mississippi mayor elected in 2017 born?",stop,1.0,1.0,1.0,1.5,0.0,1,"Jackson mayoral election, 2017 | Chokwe Lumumba | Mayor of Watford | Josh Edward Cobangbang | Henriette Reker","Chokwe Lumumba | Jackson mayoral election, 2017"
train,Oracle two-step,5a84de5f5542991dd0999e07,"Where was the father of the Jackson, Mississippi mayor elected in 2017 born?",stop,1.0,1.0,1.0,1.5,0.0,1,"Jackson mayoral election, 2017 | Chokwe Lumumba | Mayor of Watford | Josh Edward Cobangbang | Henriette Reker","Chokwe Lumumba | Jackson mayoral election, 2017"
train,Vanilla BM25,5a8a3a355542996c9b8d5e5e,Which light rail system would one use to visit the museum that explores the impact of modern conflicts on people and society?,stop,1.0,1.0,0.8503449055347546,1.5,0.0,1,Imperial War Museum North | GO-ALRT | Pittsburgh Light Rail | Manila Light Rail Transit System | MediaCityUK tram stop,Imperial War Museum North | MediaCityUK tram stop
